Mutation Number,Run Number,Accuracy,Loss
21,3,0.6845833333333333,1.2332804102897643
21,4,0.65775,1.379324916044871
21,5,0.5971666666666666,1.722914885520935
21,6,0.6464166666666666,1.4749631037712096
21,7,0.7300833333333333,1.050246082305908
21,8,0.7528333333333334,0.9401233615080515
21,9,0.7335833333333334,1.0587852651278178
21,10,0.6358333333333334,1.59189754597346
21,11,0.7111666666666666,1.1720613903999328
21,12,0.6838333333333333,1.330176749865214
21,13,0.7403333333333333,1.0185672002633412
21,14,0.6480833333333333,1.7094235229492187
21,15,0.7081666666666667,1.1411816226641338
21,16,0.6500833333333333,1.3320769251187643
21,17,0.6745833333333333,1.4168551265398661
21,18,0.7296666666666667,1.0740897821585338
21,19,0.6520833333333333,1.3984756348927816
22,0,0.7333333333333333,1.0262494933605195
22,1,0.6885833333333333,1.3129715415636698
22,2,0.6408333333333334,1.4849458039601644
22,3,0.73525,1.0397805343468984
22,4,0.7310833333333333,1.0662425796190897
22,5,0.6585833333333333,1.3561417021751403
22,6,0.7511666666666666,0.9323763863245647
22,7,0.7279166666666667,1.0527173643112182
22,8,0.6995,1.1840511560440063
22,9,0.73,1.0646978431542715
22,10,0.6866666666666666,1.2923140778541564
22,11,0.6561666666666667,1.474038165251414
22,12,0.6883333333333334,1.2266323006947835
22,13,0.6723333333333333,1.3304793319702148
22,14,0.6551666666666667,1.4803892784118653
22,15,0.6678333333333333,1.4020137751897177
22,16,0.7060833333333333,1.1383697879314423
22,17,0.7344166666666667,1.0207788104216258
22,18,0.72825,1.0420998321374257
22,19,0.7265,1.0419045745531719
23,0,0.687,1.2358319163322449
23,1,0.7064166666666667,1.1860062081019083
23,2,0.6745833333333333,1.322503567457199
23,3,0.7373333333333333,1.044749048312505
23,4,0.7325,1.0188498085339863
23,5,0.6963333333333334,1.146306128501892
23,6,0.72775,1.072095604578654
23,7,0.6405833333333333,1.5192390431563059
23,8,0.6746666666666666,1.291009538491567
23,9,0.7233333333333334,1.084048072973887
23,10,0.6641666666666667,1.384938780705134
23,11,0.7008333333333333,1.2084574251174927
23,12,0.73,1.0147546157042187
23,13,0.7349166666666667,1.0064438417752584
23,14,0.732,1.02209499724706
23,15,0.698,1.2630801463127137
23,16,0.64925,1.4827136963208516
23,17,0.73425,1.0106972046693166
23,18,0.6973333333333334,1.1785646686553954
23,19,0.7186666666666667,1.1484146669705708
24,0,0.6971666666666667,1.1197940996487936
24,1,0.70775,1.2030536969502768
24,2,0.72675,1.0576652300357818
24,3,0.7155833333333333,1.0493016862869262
24,4,0.7173333333333334,1.1099724747339885
24,5,0.6525833333333333,1.36815718571345
24,6,0.6390833333333333,1.3821889012654622
24,7,0.6440833333333333,1.4798019590377807
24,8,0.6365833333333333,1.6573100145657857
24,9,0.6899166666666666,1.2125994279384613
24,10,0.7138333333333333,1.1801750218073528
24,11,0.6855833333333333,1.141622968673706
24,12,0.5875,1.7808154255549113
24,13,0.7325833333333334,1.036003899415334
24,14,0.60525,1.7217647452354432
24,15,0.6859166666666666,1.1960625317891438
24,16,0.7219166666666667,1.1102752907276154
24,17,0.7386666666666667,1.0281442108949026
24,18,0.6445833333333333,1.5020616421699524
24,19,0.62775,1.7880830645561219
25,0,0.5990833333333333,1.6347802192370098
25,1,0.6095,1.7225228799184162
25,2,0.7095833333333333,1.1236196653048198
25,3,0.6833333333333333,1.2200204119682312
25,4,0.664,1.3358932700157164
25,5,0.6599166666666667,1.359835495154063
25,6,0.73225,1.056262477238973
25,7,0.6016666666666667,1.9978548488616943
25,8,0.5740833333333333,2.1592387795448302
25,9,0.72075,1.1404231016635895
25,10,0.6485833333333333,1.4929356560707092
25,11,0.7050833333333333,1.1301199181874593
25,12,0.66425,1.409888929526011
25,13,0.6683333333333333,1.314694225470225
25,14,0.72575,1.0999659175872802
25,15,0.7040833333333333,1.1263138499259948
25,16,0.71325,1.089457577387492
25,17,0.6851666666666667,1.268194703102112
25,18,0.5863333333333334,1.8793515181541443
25,19,0.6954166666666667,1.1990351854960124
26,0,0.6455,1.3973889748255413
26,1,0.7219166666666667,1.122267084757487
26,2,0.6414166666666666,1.446142879486084
26,3,0.6518333333333334,1.3829817805290223
26,4,0.6735,1.3401221199035644
26,5,0.6575833333333333,1.4987887484232585
26,6,0.6845,1.3785374360084535
26,7,0.7406666666666667,0.9985078123410542
26,8,0.55325,2.026390874067942
26,9,0.6461666666666667,1.5236843919754028
26,10,0.6939166666666666,1.2111766657829284
26,11,0.6624166666666667,1.4397179145812988
26,12,0.6265833333333334,1.459531402905782
26,13,0.6920833333333334,1.3641063270568847
26,14,0.5744166666666667,1.7899548382759094
26,15,0.7289166666666667,1.121547257343928
26,16,0.4984166666666667,2.3971294520696005
26,17,0.7095833333333333,1.0951272349357606
26,18,0.6986666666666667,1.1666513296763101
26,19,0.6958333333333333,1.2331792958577474
28,0,0.50175,1.3999049021402994
28,1,0.5544166666666667,1.2616144199371337
28,2,0.5445,1.3371572340329487
28,3,0.5654166666666667,1.2243527526855469
28,4,0.5824166666666667,1.1932417721748352
28,5,0.5164166666666666,1.4045085819562275
28,6,0.5433333333333333,1.3081774813334146
28,7,0.5375833333333333,1.286525219599406
28,8,0.41275,1.8853258330027263
28,9,0.5489166666666667,1.2848480323155722
28,10,0.49541666666666667,1.4328130418459575
28,11,0.5515,1.3096011088689168
28,12,0.533,1.2942363665898642
28,13,0.5498333333333333,1.3041869673728943
28,14,0.5413333333333333,1.3047306137084962
28,15,0.5253333333333333,1.3560815717379253
28,16,0.52975,1.3842318507830302
28,17,0.5250833333333333,1.3688358414967854
28,18,0.49541666666666667,1.365321533838908
28,19,0.5010833333333333,1.3719077920913696
30,0,0.16758333333333333,7.20595072555542
30,1,0.18925,5.054192614237468
30,2,0.17283333333333334,6.07336651357015
30,3,0.29383333333333334,3.6910472965240477
30,4,0.19708333333333333,3.983209665298462
30,5,0.21641666666666667,4.7223057956695556
30,6,0.22175,4.159667560577392
30,7,0.11808333333333333,5.562815718968709
30,8,0.17741666666666667,6.983680824279785
30,9,0.33308333333333334,3.865051745732625
