"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,1,0.9895,0.9917142857,0.990677142856,0.99065142858,0.000596945164000113,1,"negligible",0.950841511769726,"nk","bla bla","nk",0.896816074640063,"nk",0,0,0
"2",2,2,0.989,0.9916428571,0.990591428572,0.99065142858,0.000750713949057516,1,"negligible",0.953667493967531,"nk","bla bla","nk",0.783581518203781,"nk",0,0,0
"3",3,3,0.9894285714,0.9917857143,0.99078571428,0.99065142858,0.000538879545325993,1,"negligible",0.96956921861755,"nk","bla bla","nk",0.484114085472068,"nk",0,0,0
"4",4,4,0.9886428571,0.9913571429,0.990448571432,0.99065142858,0.000729166424897143,1,"small",0.979569263139232,"nk","bla bla","nk",0.348536060245926,"nk",0,0,0
"5",5,5,0.9887857143,0.9919285714,0.990711428564,0.99065142858,0.000635700905790184,1,"negligible",0.954215821043671,"nk","bla bla","nk",0.76775016124939,"nk",0,0,0
"6",6,6,0.9901428571,0.9925714286,0.99097142858,0.99065142858,0.000608192375175062,1,"small",0.996258201263024,"nk","bla bla","nk",0.113686098464251,"nk",0,0,0
"7",7,7,0.9888571429,0.9920714286,0.990497142856,0.99065142858,0.00083183880194732,1,"negligible",0.968254769442059,"nk","bla bla","nk",0.503246131086922,"nk",0,0,0
"8",8,8,0.9895,0.9915714286,0.990662857148,0.99065142858,0.000593874631995006,1,"negligible",0.950167989073766,"nk","bla bla","nk",0.95394753510266,"nk",0,0,0
"9",9,9,0.9884285714,0.9917857143,0.99062285714,0.99065142858,0.000907620805502844,1,"negligible",0.950702654434379,"nk","bla bla","nk",0.905733883622144,"nk",0,0,0
"10",10,10,0.9887857143,0.9918571429,0.990577142844,0.99065142858,0.000747137391792376,1,"negligible",0.955534361714303,"nk","bla bla","nk",0.733291342854185,"nk",0,0,0
"11",11,11,0.9894285714,0.9929285714,0.99073142856,0.99065142858,0.000811083934283245,1,"negligible",0.955893123293399,"nk","bla bla","nk",0.724609352373355,"nk",0,0,0
"12",12,12,0.9897857143,0.9923571429,0.990777142864,0.99065142858,0.00065960976368118,1,"negligible",0.965645893521879,"nk","bla bla","nk",0.542740121669431,"nk",0,0,0
"13",13,13,0.9879285714,0.9920714286,0.990534285704,0.99065142858,0.000922857884676469,1,"negligible",0.960407663911493,"nk","bla bla","nk",0.630982283776296,"nk",0,0,0
"14",14,14,0.9889285714,0.9919285714,0.990531428576,0.99065142858,0.000711924671373933,1,"negligible",0.96369656782996,"nk","bla bla","nk",0.573910615454461,"nk",0,0,0
"15",15,15,0.9897857143,0.9920714286,0.990574285712,0.99065142858,0.000589549001439788,1,"negligible",0.957142929553405,"nk","bla bla","nk",0.696135659360926,"nk",0,0,0
"16",16,16,0.9887142857,0.9915714286,0.99062,0.99065142858,0.000678796961330039,1,"negligible",0.951131844476277,"nk","bla bla","nk",0.880276521941854,"nk",0,0,0
"17",17,17,0.9886428571,0.9917142857,0.989979999992,0.99065142858,0.000774410018415599,1,"large",0.999995223955548,"nk","bla bla","nk",0.00377637491247866,"k",0,0,0
"18",18,18,0.9887142857,0.991,0.989791428584,0.99065142858,0.000650392347000961,1,"large",0.999999999039224,"nk","bla bla","nk",0.000108555932686354,"k",0,0,0
"19",19,19,0.9881428571,0.9914285714,0.98981714284,0.99065142858,0.000789783837924168,1,"large",0.999999958994073,"nk","bla bla","nk",0.000481558501195104,"k",0,0,0
"20",20,20,0.9876428571,0.9914285714,0.98995142856,0.99065142858,0.000940563594901712,1,"large",0.999985571870697,"nk","bla bla","nk",0.00630581885153503,"k",0,0,0
"21",21,21,0.9884285714,0.9917142857,0.989811428568,0.99065142858,0.000919802921999989,1,"large",0.999999706860431,"nk","bla bla","nk",0.00109930627787303,"k",0,0,0
"22",22,22,0.9880714286,0.9912142857,0.98969142858,0.99065142858,0.000784284412176908,1,"large",0.999999999616456,"nk","bla bla","nk",7.65577623487863e-05,"k",0,0,0
"23",23,23,0.9865,0.9913571429,0.989577142864,0.99065142858,0.00121654551691718,1,"large",0.999999946348305,"nk","bla bla","nk",0.000538006929706111,"k",0,0,0
"24",24,24,0.9866428571,0.9911428571,0.989348571424,0.99065142858,0.00115623126589125,1,"large",0.999999999981128,"nk","bla bla","nk",2.52828927975598e-05,"k",0,0,0
"25",25,25,0.9877142857,0.9907142857,0.989219999996,0.99065142858,0.000859104889910047,1,"large",1,"nk","bla bla","nk",1.47794823911522e-07,"k",0,0,0
"26",26,26,0.9873571429,0.9908571429,0.989562857152,0.99065142858,0.000792803517219103,1,"large",0.999999999997617,"nk","bla bla","nk",1.21781817847952e-05,"k",0,0,0
"27",27,27,0.9863571429,0.9916428571,0.989237142852,0.99065142858,0.00110420500605548,1,"large",0.999999999999924,"nk","bla bla","nk",3.80175314830277e-06,"k",0,0,0
"28",28,28,0.9876428571,0.991,0.989705714288,0.99065142858,0.000782547738023517,1,"large",0.999999999360118,"nk","bla bla","nk",9.29442863864602e-05,"k",0,0,0
"29",29,29,0.9869285714,0.9904285714,0.988857142856,0.99065142858,0.00109653132161637,1,"large",1,"nk","bla bla","nk",2.50793652318427e-08,"k",0,0,0
"30",30,30,0.9850714286,0.991,0.98868285714,0.99065142858,0.0013130493655524,1,"large",1,"nk","bla bla","nk",5.42873518380987e-08,"k",0,0,0
"31",31,31,0.9856428571,0.9908571429,0.988580000008,0.99065142858,0.00123774949860048,1,"large",1,"nk","bla bla","nk",5.8167978437716e-09,"k",0,0,0
"32",32,32,0.9873571429,0.9902857143,0.98895428572,0.99065142858,0.00089757800195406,1,"large",1,"nk","bla bla","nk",4.87652356379695e-09,"k",0,0,0
"33",33,33,0.9850714286,0.9892857143,0.987382857144,0.99065142858,0.00121845921098466,1,"large",1,"nk","bla bla","nk",4.30827297979068e-15,"k",0,0,0
"34",34,34,0.9829285714,0.9892857143,0.986679999996,0.99065142858,0.00141332940261976,1,"large",1,"nk","bla bla","nk",1.99953039155396e-16,"k",0,0,0
"35",35,35,0.9838571429,0.9903571429,0.987448571432,0.99065142858,0.00139765960962637,1,"large",1,"nk","bla bla","nk",2.61637826542492e-13,"k",0,0,0
"36",36,36,0.9831428571,0.9893571429,0.98672285714,0.99065142858,0.00164276915943491,1,"large",1,"nk","bla bla","nk",1.99022092604087e-14,"k",0,0,0
"37",37,37,0.9691428571,0.9819285714,0.976305714292,0.99065142858,0.00339213776852289,1,"large",1,"nk","bla bla","nk",1.76837428606302e-25,"k",0.92,0,0
"38",38,38,0.9666428571,0.9806428571,0.975977142852,0.99065142858,0.00346285685031038,1,"large",1,"nk","bla bla","nk",1.55055952000948e-25,"k",0.96,0,0
