"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,5,0.9893571429,0.9918571429,0.990722857152,0.99065142858,0.00062246765755395,1,"negligible",0.955959226407257,"nk","bla bla","nk",0.723036924745852,"nk",0,0,0
"2",2,10,0.9895714286,0.9912142857,0.990482857144,0.99065142858,0.000457496135302074,1,"small",0.978828561060678,"nk","bla bla","nk",0.358220994136723,"nk",0,0,0
"3",3,25,0.9865,0.9912857143,0.98943714286,0.99065142858,0.00110065688226758,1,"large",0.999999999910514,"nk","bla bla","nk",4.45109207799814e-05,"k",0,0,0
"4",4,50,0.9862142857,0.9895714286,0.987985714288,0.99065142858,0.000890711712000337,1,"large",1,"nk","bla bla","nk",5.01884273225245e-15,"k",0,0,0
"5",5,75,0.979,0.9861428571,0.983471428568,0.99065142858,0.00167565602836356,1,"large",1,"nk","bla bla","nk",2.32897642479568e-24,"k",0.08,0,0
"6",6,80,0.9767857143,0.9840714286,0.981151428576,0.99065142858,0.00185110281895601,1,"large",1,"nk","bla bla","nk",4.41659000939854e-28,"k",0.44,0,0
"7",7,85,0.973,0.9825,0.978185714292,0.99065142858,0.00203748878552484,1,"large",1,"nk","bla bla","nk",9.08497434680391e-32,"k",0.88,0,0
"8",8,90,0.9694285714,0.9781428571,0.973788571436,0.99065142858,0.00204077065043083,1,"large",1,"nk","bla bla","nk",8.90023069078765e-38,"k",1,0,0
"9",9,95,0.9545714286,0.9685714286,0.961534285712,0.99065142858,0.00317690698969402,1,"large",1,"nk","bla bla","nk",1.11762343567031e-40,"k",1,0,0
"10",10,99,0.8511428571,0.9092142857,0.88764857142,0.99065142858,0.0161579933291129,1,"large",1,"nk","bla bla","nk",6.25223292594247e-34,"k",1,1,0.6
