"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,0.001,0.8552143,0.99207145,0.9841914256,0.99065142858,0.0270885365411687,1,"small",0.987897547483813,"nk","bla bla","nk",0.239165400103907,"nk",0.08,0.04,0.04
"2",2,0.005,0.70042855,0.99214286,0.966828572,0.99065142858,0.0760379648084526,1,"small",0.995686518169337,"nk","bla bla","nk",0.123818242730978,"nk",0.12,0.08,0.08
"3",3,0.01,0.8133571,0.99135715,0.9768399996,0.99065142858,0.0433077892651203,1,"small",0.996049842915388,"nk","bla bla","nk",0.117432133219105,"nk",0.12,0.08,0.08
"4",4,0.05,0.1987857,0.98992854,0.8398885604,0.99065142858,0.217805541109011,1,"large",0.999999680695243,"nk","bla bla","nk",0.00114035250687808,"k",0.84,0.36,0.32
"5",5,0.1,0.06,0.96757144,0.4939857092,0.99065142858,0.329849780012683,1,"large",1,"nk","bla bla","nk",1.14342390366089e-09,"k",1,0.88,0.76
