"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
4,1,95,0.8021900884,0.6671567052,0.9895303185,0.032133307
4,2,95,0.8019093078,0.6069502187,0.9898211429,0.0347955663
4,3,95,0.8010669661,0.7376316298,0.9906936164,0.0323568661
4,4,95,0.8000842341,0.7056489957,0.9895303185,0.0344013475
0,0,99,0.8015288394,1.5077130017,0.9901542983,0.0326080774
0,1,99,0.8022237665,1.2624950141,0.9895664952,0.0336394391
0,2,99,0.8029186935,1.0898763742,0.9895664952,0.0318723776
0,3,99,0.8018068103,1.0959721048,0.9883908891,0.0357224762
0,4,99,0.8023627519,1.1262646714,0.9882439383,0.0339324926
1,0,99,0.8013603554,1.2777383442,0.990288405,0.032439757
1,1,99,0.8028872848,1.0291230589,0.9888169512,0.0346190437
1,2,99,0.8033037202,1.4206892412,0.9876397881,0.0356370663
1,3,99,0.8019156024,1.2103552712,0.9899941142,0.0354628299
1,4,99,0.8028872848,1.1619567014,0.9886698058,0.0348701923
2,0,99,0.7959355291,1.4348449345,0.9919883467,0.0267992766
2,1,99,0.798458304,1.0911006492,0.9918426803,0.0295239765
2,2,99,0.7981779957,1.4378725552,0.9925710124,0.0270103641
2,3,99,0.7988787665,0.950495288,0.9911143481,0.0286614832
2,4,99,0.7994393832,1.1498705972,0.992425346,0.0271381577
3,0,99,0.7949895616,1.441012606,0.9906089508,0.0305861241
3,1,99,0.7970772443,1.1359059236,0.990755686,0.0313613429
3,2,99,0.7958246347,1.0190245425,0.98972854,0.0294881194
3,3,99,0.7961029924,1.1692651821,0.9892883346,0.0314969986
3,4,99,0.7958246347,1.3462647424,0.9904622157,0.0297309578
4,0,99,0.801488137,1.1588525926,0.9904027919,0.031524182
4,1,99,0.8016285273,1.178314361,0.9905482042,0.0319830291
4,2,99,0.8006457953,1.3150671459,0.9882216083,0.0361586264
4,3,99,0.8003650147,1.2508652683,0.9904027919,0.0325161069
4,4,99,0.800505405,1.1483117762,0.9904027919,0.0348183296
0,0,100,0.8031966643,3.0713264182,0.9910360029,0.0304579666
0,1,100,0.8034746351,3.0388472058,0.9900073475,0.0309869138
0,2,100,0.8031966643,3.0196739352,0.9908890522,0.0313981964
0,3,100,0.8022237665,3.0677508366,0.9866274798,0.0372931309
0,4,100,0.8030576789,3.0823844685,0.9901542983,0.033709239
1,0,100,0.8031649084,3.023970925,0.9880812243,0.0374158327
1,1,100,0.8027484731,3.0834081826,0.9892583873,0.0360295566
1,2,100,0.8033037202,3.0531552819,0.9899941142,0.0346511975
1,3,100,0.8023320378,3.0314213973,0.9885226604,0.0362704201
1,4,100,0.8023320378,3.0622785105,0.9895526781,0.0348667817
2,0,100,0.799299229,3.1365164172,0.992425346,0.0287135325
2,1,100,0.7999999999,3.0272482133,0.991405681,0.0287594894
2,2,100,0.7997196916,3.0829815347,0.9916970138,0.0301324797
2,3,100,0.7991590749,3.0789181825,0.9916970138,0.0296220792
2,4,100,0.7995795374,3.0464572954,0.9927166788,0.0256096051
3,0,100,0.7962421712,3.1554315143,0.988701394,0.0312923056
3,1,100,0.7951287405,3.1996706636,0.9891415994,0.0337255407
3,2,100,0.7956854558,3.20213327,0.9894350697,0.0316467758
3,3,100,0.7962421712,3.1228342356,0.9906089508,0.0296800642
3,4,100,0.7963813501,3.1756614244,0.9901687454,0.0318193484
4,0,100,0.801488137,3.058076686,0.9908390286,0.0293265016
4,1,100,0.801488137,3.0303402947,0.9883670205,0.0347472285
4,2,100,0.8013477467,3.0060706265,0.9918569144,0.0296286462
4,3,100,0.801488137,3.094089105,0.9915660899,0.0311483992
4,4,100,0.8012073564,3.1018118518,0.9904027919,0.0338666178
