"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
4,2,90,0.993412754,0.020131073,0.9915513474,0.0279537345
4,3,90,0.9929018789,0.0242595645,0.9903154806,0.0325446738
4,4,90,0.9926997052,0.0258206728,0.9902573797,0.035068072
0,0,95,0.991799861,0.0301974144,0.9886847906,0.037065543
0,1,95,0.9912548584,0.032344696,0.9891112419,0.0355738361
0,2,95,0.9907498248,0.0273882222,0.991405681,0.0313844276
0,3,95,0.9885873347,0.0363652028,0.9903154806,0.032820686
0,4,95,0.9893303383,0.0358044196,0.9904027919,0.0337512749
1,0,95,0.9906879778,0.0344269859,0.9879500367,0.0375269799
1,1,95,0.9891726818,0.0347543849,0.9896998234,0.0339230633
1,2,95,0.9901892081,0.0317345419,0.9912600146,0.0300659616
1,3,95,0.9905358386,0.0338645835,0.9885546588,0.0338605491
1,4,95,0.9846974589,0.0537556501,0.9911298531,0.0313875045
2,0,95,0.9908269632,0.0327542479,0.9889786921,0.0346219814
2,1,95,0.9893114936,0.0380025747,0.9899941142,0.0331553097
2,2,95,0.992571829,0.0207913338,0.9916970138,0.0302402887
2,3,95,0.9887265136,0.0390192375,0.98972854,0.0345744848
2,4,95,0.9870840938,0.0466606532,0.988657845,0.0351136992
3,0,95,0.9895760945,0.0364770072,0.9883908891,0.0357784588
3,1,95,0.9912548584,0.0305463054,0.9885226604,0.0358258815
3,2,95,0.9910301331,0.028558666,0.9909686817,0.0305095841
3,3,95,0.988308977,0.0418537744,0.98972854,0.034177209
3,4,95,0.9915765829,0.0306795382,0.9899665552,0.0325567671
4,0,95,0.9873523281,0.0456504344,0.9901542983,0.0325599698
4,1,95,0.9898667407,0.0350116992,0.9882283696,0.0383438535
4,2,95,0.9901892081,0.0295760657,0.9921340131,0.0313085049
4,3,95,0.9916492693,0.0297312091,0.9910491563,0.0324822055
4,4,95,0.9886283869,0.0377299785,0.9917115021,0.0308387544
0,0,99,0.9587213343,0.13224586,0.9900073475,0.0340961088
0,1,99,0.9789006108,0.0672193681,0.9894055327,0.0356177386
0,2,99,0.975192712,0.0736760084,0.9899490168,0.0351557399
0,3,99,0.9795407098,0.0675609703,0.9901687454,0.0309129445
0,4,99,0.9736066264,0.0895168138,0.9901119674,0.0335975191
1,0,99,0.967894371,0.1001562207,0.9886847906,0.0365029531
1,1,99,0.9541921155,0.1551724706,0.9867569159,0.038845379
1,2,99,0.9715487036,0.0819456639,0.9918426803,0.0276171303
1,3,99,0.9814892136,0.0572889758,0.9903154806,0.032521885
1,4,99,0.969956479,0.0947218087,0.9901119674,0.0323980384
2,0,99,0.9759555246,0.0855461376,0.9882439383,0.0373766863
2,1,99,0.9747362576,0.080736953,0.9889640966,0.0325064715
2,2,99,0.9775753329,0.0685800346,0.9916970138,0.0311743744
2,3,99,0.9586638831,0.1392756223,0.9889948643,0.033032042
2,4,99,0.9751509196,0.0833809125,0.9898211429,0.0329458712
3,0,99,0.9733148019,0.0952751765,0.987803086,0.0344369562
3,1,99,0.9305941144,0.2215788345,0.9891112419,0.0338894403
3,2,99,0.9758934828,0.0716080555,0.9912600146,0.0316098334
3,3,99,0.9685455811,0.0965379904,0.9903154806,0.0333165346
3,4,99,0.9814684824,0.0646088988,0.9911298531,0.0312833783
4,0,99,0.9794301598,0.0744860103,0.9888317414,0.0348143998
4,1,99,0.9684897279,0.1028668881,0.9894055327,0.0345977349
4,2,99,0.9708479327,0.0911515228,0.9906773489,0.0317428329
4,3,99,0.9674321503,0.0992019987,0.9900220103,0.0318136057
4,4,99,0.9761336516,0.0796957123,0.9911298531,0.0311656611
0,0,100,0.8020847811,2.0687153777,0.9875091844,0.0368924928
0,1,100,0.8030260966,1.8861554817,0.9885226604,0.0368777072
0,2,100,0.7998598457,2.4869006969,0.9909686817,0.0276953868
0,3,100,0.797355602,2.4160731713,0.9898752751,0.032837572
0,4,100,0.8016285273,1.910311359,0.989239494,0.0330961793
1,0,100,0.8031966643,2.1973609718,0.9894195445,0.0344092818
1,1,100,0.8028872848,1.9608130351,0.9889640965,0.0384834732
1,2,100,0.7991590749,2.4108932576,0.9911143481,0.0301603806
1,3,100,0.7963813501,2.5133548588,0.9910491563,0.0298938331
1,4,100,0.8023304787,2.1652298594,0.9904027919,0.0333178489
2,0,100,0.8029186935,1.7529518458,0.9883908891,0.0368138472
2,1,100,0.8035813437,1.7781922199,0.9882283697,0.0347819682
2,2,100,0.799299229,2.5810558842,0.9919883467,0.0292223403
2,3,100,0.7970772443,2.144931648,0.988701394,0.0339618652
2,4,100,0.8009265758,1.7846251918,0.9902573797,0.0346527153
3,0,100,0.8022237665,2.3423010969,0.9888317414,0.0353704853
3,1,100,0.8019156024,2.6112750743,0.9879340789,0.0371364259
3,2,100,0.8001401541,2.1870024177,0.9921340131,0.0277363505
3,3,100,0.7972164231,2.1777884081,0.9903154806,0.0299483844
3,4,100,0.8021900884,2.1954525789,0.9902573797,0.0305106694
4,0,100,0.8033356497,1.9068246562,0.9886847906,0.0340560624
4,1,100,0.8031649084,2.5020945686,0.9888169512,0.0384407819
4,2,100,0.7974772248,1.9921739877,0.9899490168,0.0335200451
4,3,100,0.7967988866,2.054558612,0.9889948643,0.0328710837
4,4,100,0.8007861856,2.2711706749,0.9901119674,0.0317985998
