"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
0,3,95,0.9947185546,0.0195372225,0.8114621602,0.4466854031
0,4,95,0.9944405837,0.0222890575,0.8123438648,0.4467234674
1,0,95,0.9930594114,0.0258716051,0.8023837552,0.4367170466
1,1,95,0.9938922821,0.0243241319,0.8015008828,0.4492221239
1,2,95,0.9941699056,0.0238153629,0.8032666274,0.4551874946
1,3,95,0.9930594114,0.0255879341,0.8020894644,0.4722923545
1,4,95,0.9931982232,0.0259535874,0.8034137728,0.435079857
2,0,95,0.9943938332,0.0206183438,0.8116533139,0.4759295163
2,1,95,0.9950946041,0.0182827557,0.8109249818,0.4176058087
2,2,95,0.9946741416,0.0200343242,0.8119446468,0.4332035064
2,3,95,0.9946741416,0.0202752819,0.8119446468,0.4110633626
2,4,95,0.9936930624,0.0206231228,0.8119446468,0.4199499727
3,0,95,0.9944328462,0.0235158371,0.8058694057,0.4476976677
3,1,95,0.9942936674,0.0229911182,0.8066030815,0.4752498765
3,2,95,0.9945720251,0.0196514156,0.8045487895,0.4308889845
3,3,95,0.9934585943,0.0235395172,0.8045487895,0.4974023956
3,4,95,0.9941544885,0.0212896188,0.8052824652,0.4732943174
4,0,95,0.9939632177,0.0250774977,0.8100916097,0.4580377834
4,1,95,0.9946651692,0.0218204532,0.8109640831,0.4149459376
4,2,95,0.9946651692,0.0219674068,0.8095099607,0.4285490771
4,3,95,0.9942439983,0.0235486792,0.8108186709,0.4311305836
4,4,95,0.9942439983,0.0242896495,0.8102370219,0.4188148978
0,0,99,0.9952744962,0.020996215,0.8107274063,0.7552596453
0,1,99,0.9951355108,0.0211192217,0.8111682587,0.6489629141
0,2,99,0.99485754,0.0195145273,0.8111682587,0.7418152429
0,3,99,0.9940236275,0.0232602564,0.8121969141,0.7411416747
0,4,99,0.9949965254,0.0191840532,0.8119030125,0.8617563038
1,0,99,0.9930594114,0.027095262,0.8010594467,0.7694758787
1,1,99,0.9940310938,0.0237560668,0.8023837551,0.757775063
1,2,99,0.9945863409,0.0233784928,0.8020894644,0.7834372601
1,3,99,0.9950027762,0.0226457383,0.8010594467,0.7885941015
1,4,99,0.995141588,0.0228477655,0.8029723366,0.9461257189
2,0,99,0.9949544499,0.0178703932,0.8113619811,0.7282702801
2,1,99,0.9941135249,0.0208841132,0.8117989804,0.7683189209
2,2,99,0.9953749124,0.0195666803,0.8120903132,0.7474722322
2,3,99,0.9949544499,0.0201047943,0.8104879826,0.6917296239
2,4,99,0.9935529082,0.0231236838,0.8123816461,0.7625678174
3,0,99,0.9933194154,0.0224895769,0.8057226706,0.8533887549
3,1,99,0.9935977731,0.0234199496,0.8057226706,0.753016598
3,2,99,0.9958246347,0.017640961,0.8055759355,0.677783685
3,3,99,0.9940153097,0.0213811877,0.806162876,0.7573969263
3,4,99,0.9956854558,0.0207938622,0.8054292003,0.7896327468
4,0,99,0.9943843886,0.0239772882,0.8111094954,0.7137943663
4,1,99,0.993120876,0.0258365914,0.8098007852,0.8386976321
4,2,99,0.9943843886,0.023741942,0.8103824342,0.7543831238
4,3,99,0.99508634,0.0226894076,0.8105278464,0.694638191
4,4,99,0.9946651692,0.0233296383,0.8100916097,0.7392580945
0,0,100,0.9956914524,0.019474478,0.8126377664,1.5379548011
0,1,100,0.9944405837,0.0206016875,0.8124908156,1.6781598119
0,2,100,0.9949965254,0.0204472706,0.8114621602,1.5980031925
0,3,100,0.9930507297,0.0242348245,0.8117560617,1.488699531
0,4,100,0.9952744962,0.0196122084,0.8124908156,1.6137226135
1,0,100,0.9940310938,0.0245209577,0.8015008829,1.6885552432
1,1,100,0.9918101055,0.0347155313,0.8026780459,1.6939594165
1,2,100,0.9940310938,0.0244202045,0.8016480283,1.4290280848
1,3,100,0.9919489173,0.0273984159,0.8016480283,1.6550986027
1,4,100,0.993337035,0.0250528192,0.8015008829,1.7413558938
2,0,100,0.9935529082,0.020660982,0.8115076475,1.5590200313
2,1,100,0.9943938332,0.0186670121,0.8119446468,1.4642253736
2,2,100,0.9939733707,0.0215577621,0.8107793154,1.3287774238
2,3,100,0.9932725999,0.0255755509,0.8104879826,1.636771247
2,4,100,0.9936930624,0.0199738582,0.8109249818,1.589061063
3,0,100,0.9949895616,0.0185794015,0.8052824652,1.7349807099
3,1,100,0.9929018789,0.0232320818,0.8055759355,1.675246052
3,2,100,0.9949895616,0.021230141,0.8054292003,1.6148003857
3,3,100,0.9948503827,0.0205440919,0.8052824652,1.6178879757
3,4,100,0.995546277,0.0195918299,0.807190022,1.6687469189
4,0,100,0.9936824372,0.0268259701,0.8098007852,1.8223923897
4,1,100,0.9935420469,0.0238862544,0.8105278464,1.4475999645
4,2,100,0.9936824372,0.0270855232,0.8096553729,1.7148271454
4,3,100,0.9942439983,0.0241309066,0.8105278464,1.4192435482
4,4,100,0.9938228275,0.0255636051,0.8096553729,1.3590001945
