"Run Number","Mutation Number","Percentage","Flip Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
1,2,75,100,0.993337035,0.0235820973,0.9855797528,0.0474002046
1,3,75,100,0.9931982232,0.0253416383,0.9869040612,0.0428592969
1,4,75,100,0.9938922821,0.0238859731,0.9867569158,0.0411907848
2,0,75,100,0.9938332165,0.0175941872,0.9882010197,0.0387400212
2,1,75,100,0.9932725999,0.0213590574,0.9909686817,0.034262993
2,2,75,100,0.9922915207,0.0261315959,0.9902403496,0.0334362665
2,3,75,100,0.9938332165,0.0210425762,0.9893663511,0.0370922273
2,4,75,100,0.9939733707,0.0187789447,0.990386016,0.0357991384
3,0,75,100,0.9944328462,0.0184014548,0.9882611886,0.0387692762
3,1,75,100,0.9951287404,0.0171962214,0.9882611886,0.0418924935
3,2,75,100,0.9942936674,0.0200463828,0.987674248,0.0435887766
3,3,75,100,0.9945720251,0.0180313203,0.9860601614,0.0448692434
3,4,75,100,0.9949895616,0.0180234141,0.9853264857,0.0420190556
0,0,80,25,0.9947185546,0.0194144019,0.9855988244,0.0462830044
0,1,80,25,0.9937456567,0.0197206128,0.9850110213,0.0446296606
0,2,80,25,0.9954134816,0.0170312889,0.9851579721,0.0467102104
0,3,80,25,0.9936066713,0.0210686147,0.982659809,0.053563209
0,4,80,25,0.9954134816,0.0175779872,0.9860396767,0.0454539377
1,0,80,25,0.9943087174,0.0214464242,0.9864626251,0.043557912
1,1,80,25,0.993337035,0.0226666923,0.9861683343,0.0461336631
1,2,80,25,0.9943087174,0.0220788133,0.9849911713,0.0488591415
1,3,80,25,0.9938922821,0.022773752,0.9842554444,0.0476553373
1,4,80,25,0.9929205997,0.0241853788,0.9854326075,0.0512166786
2,0,80,25,0.994253679,0.0191345158,0.9871813547,0.041789368
2,1,80,25,0.9941135249,0.0184384618,0.9874726875,0.0415981038
2,2,80,25,0.9945339874,0.0162450063,0.9887836854,0.0341297076
2,3,80,25,0.9949544499,0.0185722025,0.9879096868,0.0402798546
2,4,80,25,0.9946741416,0.0171685636,0.9871813547,0.0411879404
3,0,80,25,0.9934585943,0.0241599926,0.9863536317,0.0450296921
3,1,80,25,0.9949895616,0.0168450026,0.9878209831,0.0374817595
3,2,80,25,0.9940153097,0.0187310334,0.9859134263,0.0458816565
3,3,80,25,0.9944328462,0.0168673728,0.9859134263,0.0417103991
3,4,80,25,0.9944328462,0.0192419358,0.9862068966,0.0442216303
4,0,80,25,0.9949459497,0.0209360535,0.988657845,0.0362564445
4,1,80,25,0.9907342412,0.030975068,0.9860404246,0.0448201144
4,2,80,25,0.9938228275,0.0223499673,0.9860404246,0.0459637711
4,3,80,25,0.9949459497,0.0190260518,0.9898211429,0.0365804356
4,4,80,25,0.99508634,0.0183564243,0.9863312491,0.0473931324
0,0,80,50,0.9936066713,0.0213400596,0.9863335783,0.0427191573
0,1,80,50,0.9949965254,0.0190059262,0.9844232182,0.0476757043
0,2,80,50,0.9951355108,0.0186137647,0.9850110213,0.0477151748
0,3,80,50,0.9947185546,0.021455621,0.9828067597,0.051408599
0,4,80,50,0.995552467,0.0179432299,0.9822189566,0.059049517
1,0,80,50,0.9930594114,0.0240227824,0.9863154797,0.0423930845
1,1,80,50,0.9943087174,0.0210779873,0.9864626251,0.0416445726
1,2,80,50,0.9943087174,0.0220298887,0.9869040612,0.0462598893
1,3,80,50,0.9938922821,0.0235801633,0.9861683343,0.0479741995
1,4,80,50,0.9941699056,0.0198498352,0.9864626251,0.0429143803
2,0,80,50,0.9931324457,0.0204497616,0.9873270211,0.0438594196
2,1,80,50,0.9950946041,0.0173313706,0.9886380189,0.0350817927
2,2,80,50,0.9950946041,0.016112086,0.9892206846,0.0376045102
2,3,80,50,0.994253679,0.0200114344,0.9893663511,0.0389123011
2,4,80,50,0.9941135249,0.0214949423,0.9893663511,0.0331828657
3,0,80,50,0.9952679193,0.0192860897,0.9881144534,0.0403416546
3,1,80,50,0.9944328462,0.0192646184,0.9869405723,0.0423017096
3,2,80,50,0.9941544885,0.0191265187,0.9869405723,0.0456459951
3,3,80,50,0.9954070981,0.0168769832,0.987674248,0.0412799738
3,4,80,50,0.9952679193,0.0171337361,0.9873807777,0.0403301936
4,0,80,50,0.99508634,0.0190681382,0.9864766613,0.0440249365
4,1,80,50,0.9956479012,0.0192542423,0.9872037226,0.0426238949
4,2,80,50,0.9935420469,0.0215647825,0.9866220736,0.041772379
4,3,80,50,0.9943843886,0.0188435954,0.9877853715,0.039020052
4,4,80,50,0.9936824372,0.0221350522,0.9842954777,0.0499494349
0,0,80,75,0.9949965254,0.0180172971,0.9861866275,0.0433108489
0,1,80,75,0.9947185546,0.0194511512,0.9829537105,0.0505879025
0,2,80,75,0.9940236275,0.0189168658,0.9873622337,0.040771879
0,3,80,75,0.9945795691,0.0187781148,0.9848640705,0.0489589332
0,4,80,75,0.9949965254,0.0173488236,0.9875091844,0.0414952078
1,0,80,75,0.9947251527,0.021116941,0.9839611536,0.0513689488
1,1,80,75,0.9938922821,0.0243645876,0.9858740436,0.0494228981
1,2,80,75,0.9937534703,0.0242752699,0.9858740436,0.0482478757
1,3,80,75,0.9948639645,0.0212807708,0.9867569159,0.0469111381
1,4,80,75,0.9938922821,0.0227636327,0.986021189,0.0419537699
2,0,80,75,0.9929922915,0.0222227879,0.9908230153,0.0326115024
2,1,80,75,0.9927119832,0.0228002172,0.9871813547,0.0456082676
2,2,80,75,0.9928521374,0.0253838603,0.9880553532,0.0429164888
2,3,80,75,0.994253679,0.0184545854,0.9889293518,0.0378595942
2,4,80,75,0.9904695165,0.0266800092,0.9884923525,0.0356473137
3,0,80,75,0.9949895616,0.0164661706,0.9863536316,0.047353263
3,1,80,75,0.9942936674,0.0195359349,0.9857666911,0.044385438
3,2,80,75,0.9947112039,0.0198036205,0.9851797506,0.0503980349
3,3,80,75,0.9908141962,0.0302312241,0.9859134261,0.047375201
3,4,80,75,0.9947112039,0.0181349501,0.9831254584,0.0558337509
4,0,80,75,0.994103608,0.0205175707,0.9860404246,0.0447508983
4,1,80,75,0.9953671206,0.0186138883,0.9872037226,0.0408539778
4,2,80,75,0.9908746315,0.0311113657,0.9882216083,0.0383259222
4,3,80,75,0.99508634,0.0208659611,0.9876399593,0.0391969468
4,4,80,75,0.9943843886,0.0210880471,0.9863312491,0.0458762565
0,0,80,100,0.99485754,0.0189693425,0.9858927259,0.0444092625
0,1,80,100,0.9947185546,0.0181995179,0.9863335783,0.043048698
0,2,80,100,0.995552467,0.0173855194,0.9869213813,0.044421772
0,3,80,100,0.9941626129,0.0208791898,0.9844232182,0.0485242469
0,4,80,100,0.9951355108,0.0175749677,0.9857457752,0.0453505549
1,0,80,100,0.9943087174,0.0251872308,0.9866097705,0.0470892124
1,1,80,100,0.9937534703,0.024011709,0.9861683343,0.0462412586
1,2,80,100,0.9938922821,0.0216915682,0.9874926428,0.0430475374
1,3,80,100,0.9943087174,0.0232705561,0.9876397881,0.0429403198
1,4,80,100,0.9945863409,0.019597745,0.9866097705,0.0427460785
2,0,80,100,0.9935529082,0.0222837752,0.9899490168,0.0346655805
2,1,80,100,0.9936930624,0.0193877482,0.9877640204,0.039720759
2,2,80,100,0.9945339874,0.0182893364,0.9893663511,0.0337152402
2,3,80,100,0.993412754,0.0228680796,0.9895120175,0.0368309246
2,4,80,100,0.9943938332,0.0179821859,0.9883466861,0.0387957707
3,0,80,100,0.9949895616,0.0189084842,0.9854732208,0.0427091586
3,1,80,100,0.9951287404,0.0159201209,0.9878209831,0.0414998772
3,2,80,100,0.9945720251,0.0175091595,0.9872340426,0.0455397047
3,3,80,100,0.9948503827,0.0179412501,0.9870873073,0.042312357
3,4,80,100,0.9945720251,0.0188103431,0.9829787233,0.0556965265
4,0,80,100,0.994103608,0.0219186195,0.9834230042,0.0542614013
4,1,80,100,0.9945247789,0.0196191861,0.9864766613,0.0454855747
4,2,80,100,0.9936824372,0.0202014769,0.9856041879,0.0452934697
4,3,80,100,0.9935420469,0.0215368049,0.9853133634,0.0498485262
4,4,80,100,0.9928400955,0.0234551622,0.9879307838,0.0395491519
0,0,85,25,0.9951355108,0.0187168278,0.9839823659,0.0505340756
0,1,85,25,0.9949965254,0.0193073054,0.9850110213,0.0450524654
0,2,85,25,0.9954134816,0.0183836433,0.9810433505,0.0583357126
0,3,85,25,0.9945795691,0.0198314511,0.9807494489,0.0607177314
0,4,85,25,0.9954134816,0.0183816406,0.9836884644,0.0542445379
1,0,85,25,0.9943087174,0.0222294024,0.9832254268,0.0540415206
1,1,85,25,0.9941699056,0.0233293591,0.984108299,0.0525798538
1,2,85,25,0.9936146585,0.022605999,0.986021189,0.0512824265
1,3,85,25,0.9944475292,0.0227282534,0.9827839906,0.0615249038
1,4,85,25,0.9941699056,0.0221145563,0.9844025898,0.050329887
2,0,85,25,0.9946741416,0.0176004272,0.9873270211,0.0381865329
2,1,85,25,0.9945339874,0.0176623018,0.9887836854,0.0355762123
2,2,85,25,0.991030133,0.0301063942,0.9858703569,0.0470178097
2,3,85,25,0.994253679,0.0181932393,0.9874726875,0.0418940578
2,4,85,25,0.9941135249,0.0220135386,0.9884923525,0.036875791
3,0,85,25,0.9931802366,0.0225616449,0.982538518,0.0562822987
3,1,85,25,0.995546277,0.016789031,0.9848862803,0.0467596894
3,2,85,25,0.9910925539,0.0316414753,0.9841526045,0.0504839014
3,3,85,25,0.9951287404,0.0177660007,0.9860601614,0.0452736195
3,4,85,25,0.9929018789,0.0221154849,0.9847395451,0.0519943924
4,0,85,25,0.9946651692,0.0192799692,0.9864766613,0.0448598747
4,1,85,25,0.9943843886,0.0198685059,0.9861858368,0.0455905717
4,2,85,25,0.9948055595,0.0201409584,0.9860404246,0.0429090717
4,3,85,25,0.994103608,0.0199489948,0.9872037226,0.0406417861
4,4,85,25,0.9943843886,0.0216093578,0.9841500654,0.0511250489
0,0,85,50,0.99485754,0.0187746289,0.9858927259,0.0432818088
0,1,85,50,0.9949965254,0.0190132808,0.9811903012,0.0623904392
0,2,85,50,0.9915218902,0.0286453141,0.9836884644,0.0499389595
0,3,85,50,0.9947185546,0.0198741221,0.9828067597,0.055943657
0,4,85,50,0.9944405837,0.0193735676,0.983247612,0.051786395
1,0,85,50,0.9934758468,0.0234561893,0.9830782813,0.0586167528
1,1,85,50,0.9934758468,0.0215233802,0.9857268982,0.0487407268
1,2,85,50,0.9943087174,0.02169483,0.9845497351,0.0533174343
1,3,85,50,0.9941699056,0.0212631439,0.982931136,0.0570661908
1,4,85,50,0.9937534703,0.0254739497,0.984108299,0.0505289611
2,0,85,50,0.9943938332,0.0172381728,0.9857246905,0.0464803876
2,1,85,50,0.9939733707,0.0175458622,0.9870356883,0.0436722356
2,2,85,50,0.9941135249,0.0215750728,0.9895120175,0.034800553
2,3,85,50,0.9946741416,0.015600956,0.9893663511,0.0352325988
2,4,85,50,0.994253679,0.0184216044,0.9884923525,0.0397674636
3,0,85,50,0.9844119694,0.0574466529,0.986793837,0.0409708291
3,1,85,50,0.9949895616,0.0190173926,0.9853264857,0.0443921403
3,2,85,50,0.9951287404,0.0176291131,0.9847395451,0.0523766774
3,3,85,50,0.995546277,0.016420958,0.986647102,0.0437911582
3,4,85,50,0.9947112039,0.0184703413,0.9834189288,0.0525934728
4,0,85,50,0.9918573635,0.0284903009,0.9888032572,0.0386772049
4,1,85,50,0.9939632177,0.0207961707,0.9860404246,0.0471368434
4,2,85,50,0.9936824372,0.0201365031,0.9853133634,0.0477658152
4,3,85,50,0.9924189246,0.0275291444,0.9867674858,0.0440249442
4,4,85,50,0.9946651692,0.0219115093,0.9879307838,0.040608411
0,0,85,75,0.9952744962,0.0171793471,0.9836884644,0.0517229243
0,1,85,75,0.9945795691,0.0207891964,0.9792799412,0.0615753841
0,2,85,75,0.9945795691,0.0189282659,0.9828067597,0.0576580609
0,3,85,75,0.9944405837,0.0178437927,0.9844232182,0.0488034561
0,4,85,75,0.9940236275,0.0210098774,0.9807494489,0.0665407165
1,0,85,75,0.9945863409,0.0195568436,0.9835197175,0.0544896287
1,1,85,75,0.9947251527,0.0215275556,0.984108299,0.0533307431
1,2,85,75,0.9944475292,0.0208843418,0.9869040612,0.0449648486
1,3,85,75,0.9943087174,0.0200518145,0.9849911713,0.0502160307
2,0,85,75,0.9950946041,0.0174584154,0.9854333576,0.0485093805
2,1,85,75,0.9935529082,0.0207566439,0.9864530226,0.0439888685
2,2,85,75,0.9949544499,0.0179200208,0.9884923525,0.037621079
2,3,85,75,0.9941135249,0.0182253357,0.9864530226,0.0431490761
2,4,85,75,0.9948142957,0.0166557787,0.9873270211,0.0407561212
3,0,85,75,0.9944328462,0.018401125,0.9850330154,0.0481933278
3,1,85,75,0.9949895616,0.018389074,0.9854732208,0.0479211428
3,2,85,75,0.9947112039,0.0203274159,0.9844460748,0.0497443342
3,3,85,75,0.9952679193,0.0176059176,0.9862068966,0.0460978914
3,4,85,75,0.9938761308,0.0207823529,0.9829787234,0.0553685349
4,0,85,75,0.994103608,0.0219141138,0.9834230042,0.0527098848
4,1,85,75,0.9948055595,0.0177843752,0.9848771267,0.0484230633
4,2,85,75,0.9929804858,0.0242828414,0.987494547,0.0397273314
4,3,85,75,0.9946651692,0.0189648237,0.9838592409,0.0500988742
4,4,85,75,0.9942439983,0.022258454,0.9847317144,0.0464205952
0,0,85,100,0.9945795691,0.0201618949,0.9831006613,0.0572947472
0,1,85,100,0.9940236275,0.022468187,0.9829537105,0.0542584789
0,2,85,100,0.9961084086,0.0174699366,0.9842762675,0.0531231645
0,3,85,100,0.9944405837,0.0200178634,0.9829537105,0.0558321983
0,4,85,100,0.9949965254,0.0190379803,0.9844232182,0.0474772832
2,0,85,100,0.9936930624,0.0188703821,0.9887836854,0.0382501583
2,1,85,100,0.9939733707,0.0210730784,0.9868900218,0.0441182269
2,2,85,100,0.9938332165,0.0186696491,0.9864530226,0.0473149456
2,3,85,100,0.9927119832,0.0246121454,0.9867443554,0.0451528671
2,4,85,100,0.9946741416,0.0176110337,0.9852876912,0.0486037144
3,0,85,100,0.9944328462,0.0210444915,0.9853264857,0.0514064014
3,1,85,100,0.9931802366,0.0241002796,0.9837123991,0.0545652932
3,2,85,100,0.9940153097,0.0181245161,0.9822450477,0.0591957371
3,3,85,100,0.9934585943,0.0230301294,0.9825385178,0.0599235567
3,4,85,100,0.9951287404,0.0189146656,0.9842993397,0.0536746408
3,0,85,100,0.9948503827,0.0194024622,0.985619956,0.0506508839
4,0,85,100,0.9946651692,0.0228002177,0.9867674858,0.0441615848
4,1,85,100,0.9936824372,0.0241425071,0.9822597063,0.0545947625
4,2,85,100,0.99508634,0.0198052988,0.9848771267,0.0507397101
4,3,85,100,0.9936824372,0.0221044402,0.9848771267,0.0468542063
4,4,85,100,0.9942439983,0.0208388395,0.9863312491,0.0436995653
0,0,90,25,0.9961084086,0.0179881545,0.9825128582,0.0582949379
0,1,90,25,0.9951355108,0.0182345935,0.9797207935,0.0658518758
0,2,90,25,0.9944405837,0.0211300815,0.9807494489,0.0601518569
0,3,90,25,0.9947185546,0.019553518,0.9772226304,0.0725801576
0,4,90,25,0.9944405837,0.0191991592,0.9825128582,0.0543345768
1,0,90,25,0.9940310938,0.0248466598,0.9842554444,0.0556275807
1,1,90,25,0.9937534703,0.0216526312,0.985285462,0.0526129982
1,2,90,25,0.9940310938,0.0229878629,0.9742495586,0.0853650369
1,3,90,25,0.9943087174,0.0225303969,0.9842554444,0.0558742552
1,4,90,25,0.9927817879,0.0255297229,0.9817539729,0.0623809289
2,0,90,25,0.9953749124,0.0181721521,0.9867443554,0.0432546731
2,1,90,25,0.9936930624,0.0185974015,0.9877640204,0.037675049
2,2,90,25,0.9948142957,0.0184911029,0.9861616897,0.0460417652
2,3,90,25,0.9950946041,0.0164864007,0.9848506919,0.0442837295
2,4,90,25,0.9946741416,0.0185057745,0.9849963583,0.0466129888
3,0,90,25,0.9941544885,0.0199998324,0.980484226,0.0606035562
3,1,90,25,0.9938761308,0.01948777,0.9813646368,0.0581552059
3,0,90,25,0.9947112039,0.0170323123,0.9820983124,0.0593905612
3,1,90,25,0.9948503827,0.0178070696,0.9807776963,0.0623810547
3,2,90,25,0.9949895616,0.0182012364,0.9831254585,0.0509545508
4,0,90,25,0.9946651692,0.0191955814,0.9812418206,0.0612234782
4,1,90,25,0.99508634,0.0185532028,0.9870583103,0.0409869915
4,2,90,25,0.9942439983,0.019589306,0.9822597063,0.0565766174
4,3,90,25,0.9946651692,0.0192533597,0.9799331104,0.06337605
4,4,90,25,0.9945247789,0.0209998884,0.9866220736,0.0440228792
0,0,90,50,0.9949965254,0.0189399047,0.9798677443,0.0645046621
0,1,90,50,0.9944405837,0.0204619249,0.9811903012,0.0626306814
0,2,90,50,0.9931897151,0.0230140028,0.9800146951,0.0648558038
0,3,90,50,0.9949965254,0.019795649,0.979426892,0.0675390242
0,4,90,50,0.9945795691,0.0203047467,0.9817781043,0.059807911
1,0,90,50,0.9940310938,0.0233942768,0.9813125368,0.0625138636
1,1,90,50,0.9934758468,0.0237402669,0.9770453208,0.0737804365
1,2,90,50,0.9936146585,0.0269151967,0.9830782814,0.05668943
1,3,90,50,0.9944475292,0.022545078,0.9819011183,0.0618780517
1,4,90,50,0.9938922821,0.0226691243,0.9804296645,0.0645564891
2,0,90,50,0.9941135249,0.0190153334,0.9863073562,0.0500070562
2,1,90,50,0.9938332165,0.0201494355,0.9820830299,0.0546116584
2,2,90,50,0.9938332165,0.0186325752,0.9854333576,0.049611006
2,3,90,50,0.9931324457,0.0227207277,0.9836853605,0.050251398
2,4,90,50,0.9924316748,0.026231714,0.9847050255,0.052580897
3,0,90,50,0.9949895616,0.019417465,0.982538518,0.0566181868
3,1,90,50,0.9944328462,0.0186579973,0.9769625825,0.0731806274
3,2,90,50,0.9949895616,0.0178303945,0.98459281,0.050874045
3,3,90,50,0.9924843424,0.0227773374,0.9842993397,0.0534099104
3,4,90,50,0.9944328462,0.0204631335,0.9798972853,0.063023507
4,0,90,50,0.9948055595,0.019065552,0.9837138287,0.0571963567
4,1,90,50,0.9939632177,0.0243343471,0.9856041879,0.0473647282
4,2,90,50,0.9932612663,0.0236102397,0.9850225389,0.0524733544
4,3,90,50,0.9945247789,0.0185533796,0.9819688818,0.0550815193
4,4,90,50,0.9946651692,0.01943457,0.9842954777,0.0517432183
0,0,90,75,0.9944405837,0.019641669,0.9829537105,0.0604614837
0,1,90,75,0.9959694232,0.0169834926,0.9801616458,0.0631287046
0,2,90,75,0.991799861,0.029291987,0.9786921381,0.0679757097
0,3,90,75,0.9936066713,0.0236271037,0.9823659074,0.060687781
0,4,90,75,0.9952744962,0.018600379,0.9820720059,0.0618233767
1,0,90,75,0.9940310938,0.0221336997,0.9830782813,0.0561747333
1,1,90,75,0.9945863409,0.0203230502,0.9799882284,0.0663697592
1,2,90,75,0.9940310938,0.0247412358,0.9827839906,0.0589070225
1,3,90,75,0.9941699056,0.0217972208,0.9842554444,0.0531378881
1,4,90,75,0.9936146585,0.0244920991,0.9851383167,0.0495649176
2,0,90,75,0.9941135249,0.0191923043,0.9836853605,0.0560726066
2,1,90,75,0.9938332165,0.0214836627,0.985579024,0.0464405452
2,2,90,75,0.9949544499,0.017499246,0.9852876912,0.0445745026
2,3,90,75,0.9936930624,0.0191208883,0.9874726875,0.0493042593
2,4,90,75,0.9946741416,0.0176602233,0.9863073562,0.0480201184
3,0,90,75,0.9941544885,0.0188403768,0.9822450477,0.0542397263
3,1,90,75,0.9948503827,0.0174234465,0.9841526045,0.0534439384
3,2,90,75,0.9951287404,0.0192674688,0.9787234041,0.072678179
3,3,90,75,0.9961029923,0.0168374822,0.9800440204,0.067983038
3,4,90,75,0.9922059847,0.026014744,0.9813646367,0.0564376383
4,0,90,75,0.9936824372,0.0241394259,0.9840046532,0.0516637966
4,1,90,75,0.994103608,0.0224896857,0.9841500654,0.0549360077
4,2,90,75,0.9943843886,0.0203477627,0.9803693471,0.0654434566
4,3,90,75,0.9945247789,0.0216091193,0.9819688818,0.061254694
4,4,90,75,0.99508634,0.0199724871,0.9845863022,0.0536340954
0,0,90,100,0.9947185546,0.0191869715,0.9828067597,0.0549505473
0,1,90,100,0.9931897151,0.0233958507,0.9778104335,0.0699922087
0,2,90,100,0.9944405837,0.0201399916,0.9801616458,0.0625758604
0,3,90,100,0.9949965254,0.0197710882,0.9831006613,0.0527002453
0,4,90,100,0.9943015983,0.0220501864,0.9807494489,0.0632328661
1,0,90,100,0.9938922821,0.0233111647,0.9820482637,0.0594469283
1,1,90,100,0.9944475292,0.0214880157,0.9816068276,0.0577714883
1,2,90,100,0.9950027762,0.0201105899,0.9823425544,0.0602080831
1,3,90,100,0.9944475292,0.0228192026,0.9804296645,0.0647069871
1,4,90,100,0.9937534703,0.0226329464,0.9835197175,0.0588848214
2,0,90,100,0.9943938332,0.0180640986,0.9867443554,0.0419994911
2,1,90,100,0.9941135249,0.0192557789,0.9880553532,0.044011855
2,2,90,100,0.9949544499,0.0173508025,0.9883466861,0.0425966313
2,3,90,100,0.9936930624,0.0217041255,0.9867443554,0.0443128631
2,4,90,100,0.9943938332,0.0174580122,0.982811362,0.0544868543
3,0,90,100,0.9947112039,0.0186065289,0.9793103447,0.0638609472
3,1,90,100,0.9931802366,0.0203262055,0.980630961,0.0667064775
3,2,90,100,0.9956854558,0.017256681,0.9815113718,0.0658281224
3,3,90,100,0.9940153097,0.0187314224,0.9798972854,0.0638462316
3,4,90,100,0.9945720251,0.0177733832,0.97945708,0.0683875482
4,0,90,100,0.9945247789,0.0201960114,0.9869128981,0.0429017554
4,1,90,100,0.9945247789,0.020394868,0.9837138287,0.0508895587
4,2,90,100,0.9943843886,0.0189024709,0.9854587756,0.0498271374
4,3,90,100,0.9949459497,0.0208179002,0.9810964083,0.0615716556
4,4,90,100,0.9945247789,0.0199963188,0.9837138287,0.0548610824
0,0,95,25,0.995552467,0.0164181765,0.9797207935,0.0634961995
0,1,95,25,0.99485754,0.0190813054,0.9766348273,0.077945975
0,2,95,25,0.9949965254,0.0182424863,0.9647318148,0.105794656
0,3,95,25,0.99485754,0.018193936,0.9735488611,0.0831432334
0,4,95,25,0.9956914524,0.0174487629,0.9741366642,0.0886927512
1,0,95,25,0.9944475292,0.0211157312,0.9779281931,0.0728671418
1,1,95,25,0.9947251527,0.0205796034,0.9813125368,0.0640506396
1,2,95,25,0.9943087174,0.0224624353,0.9796939376,0.0639328904
1,3,95,25,0.9936146585,0.0220954802,0.9661565627,0.1092109688
1,4,95,25,0.9934758468,0.0254276768,0.9757210124,0.0786738312
2,0,95,25,0.994253679,0.0161022096,0.9798980335,0.0602030157
2,1,95,25,0.9945339874,0.0174089708,0.9778587036,0.0713872702
2,2,95,25,0.9943938332,0.0165630672,0.9759650401,0.0745923869
2,3,95,25,0.9935529082,0.0200532889,0.9801893664,0.0673079415
2,4,95,25,0.9931324457,0.0211573073,0.9839766934,0.0506432849
3,0,95,25,0.9942936674,0.0194596363,0.9741746148,0.0791878367
3,1,95,25,0.9951287404,0.0165171571,0.9766691123,0.0748995228
3,2,95,25,0.993736952,0.0217364343,0.9787234043,0.0634427385
3,3,95,25,0.9948503827,0.0187607737,0.9700660308,0.0884869464
3,4,95,25,0.9927627001,0.0245900874,0.9722670578,0.0893971817
4,0,95,25,0.9928400955,0.0241634219,0.9808055838,0.0581688622
4,1,95,25,0.9936824372,0.0247886778,0.9781881634,0.0698520145
4,2,95,25,0.9925593149,0.0238958857,0.9792060491,0.0651173455
4,3,95,25,0.99508634,0.0199333181,0.9768794532,0.0742548063
4,4,95,25,0.9938228275,0.0198069882,0.9800785226,0.0635896728
0,0,95,50,0.99485754,0.0195586749,0.9694342395,0.0973347316
0,1,95,50,0.9945795691,0.0198709524,0.9675238795,0.10435335
0,2,95,50,0.9949965254,0.0184929406,0.9810433505,0.063790624
0,3,95,50,0.9941626129,0.019757342,0.9704628949,0.0903217671
0,4,95,50,0.9936066713,0.0215777723,0.9789860397,0.0683738835
1,0,95,50,0.9954192115,0.0200807682,0.972483814,0.1003516999
1,1,95,50,0.9943087174,0.0237985209,0.9795467922,0.0701108279
1,2,95,50,0.9943087174,0.0213969059,0.9739552678,0.0823245585
1,3,95,50,0.9940310938,0.0214349984,0.9754267216,0.0792768876
1,4,95,50,0.9940310938,0.0221590938,0.9760153031,0.0780079483
2,0,95,50,0.9935529082,0.018876739,0.9784413693,0.0695747223
2,1,95,50,0.9949544499,0.018296289,0.9796067007,0.063731134
2,2,95,50,0.9938332165,0.0220059676,0.9764020393,0.0772549994
2,3,95,50,0.994253679,0.0185531251,0.9791697014,0.0667917353
2,4,95,50,0.9946741416,0.018369018,0.9793153678,0.0691720257
3,0,95,50,0.9949895616,0.0183306258,0.9672780631,0.1072395036
3,1,95,50,0.9944328462,0.018249147,0.9776962581,0.0734646656
3,2,95,50,0.9947112039,0.0194219157,0.9719735875,0.0853029282
3,3,95,50,0.9944328462,0.0194936738,0.974468085,0.0808694913
3,4,95,50,0.9949895616,0.0186216746,0.9643433602,0.1078306851
4,0,95,50,0.9938228275,0.0201043134,0.963646939,0.109286193
4,1,95,50,0.9935420469,0.0227779778,0.976152392,0.0730065279
4,2,95,50,0.99508634,0.0207811235,0.9790606368,0.0675210721
4,3,95,50,0.9942439983,0.022935908,0.9746982695,0.0822186321
4,4,95,50,0.9942439983,0.0210711876,0.9752799186,0.0780983798
0,0,95,75,0.9949965254,0.0185208363,0.9766348273,0.0757431439
0,1,95,75,0.9952744962,0.0199490074,0.9703159442,0.1057746605
0,2,95,75,0.9958304378,0.0179383102,0.9686994857,0.0988803822
0,3,95,75,0.9951355108,0.0191898679,0.9669360764,0.1097211415
0,4,95,75,0.9952744962,0.01847835,0.9754592212,0.0794674077
1,0,95,75,0.993337035,0.0247018101,0.9757210124,0.0802099592
1,1,95,75,0.9940310938,0.0238953922,0.9668922896,0.1096603897
1,2,95,75,0.9930594114,0.0247190471,0.9743967039,0.0817778727
1,3,95,75,0.9944475292,0.0224918164,0.9689523249,0.0985210043
1,4,95,75,0.993337035,0.023847558,0.9727781048,0.0817397796
2,0,95,75,0.9953749124,0.017874936,0.9761107065,0.0734470564
2,1,95,75,0.9939733707,0.0198639357,0.9761107065,0.074794424
2,2,95,75,0.9929922915,0.0256412671,0.9686817189,0.0947605289
2,3,95,75,0.9956552207,0.0155081165,0.979024035,0.0680449118
2,4,95,75,0.9956552207,0.0156221275,0.97800437,0.0697676951
3,0,95,75,0.9954070981,0.016365674,0.9730007337,0.0816582258
3,1,95,75,0.9951287404,0.017601183,0.9760821715,0.0771561076
3,2,95,75,0.9947112039,0.0174644388,0.9826852531,0.0611851804
3,3,95,75,0.9931802366,0.0239448462,0.973440939,0.085580473
3,4,95,75,0.9947112039,0.0187312519,0.975495231,0.0838175631
4,0,95,75,0.9942439983,0.0213968104,0.9770248654,0.0678620144
4,1,95,75,0.9943843886,0.0194207687,0.9696088412,0.0935748288
4,2,95,75,0.9952267303,0.0187144384,0.9773156899,0.0761653515
4,3,95,75,0.994103608,0.0223437461,0.969027192,0.1040882782
4,4,95,75,0.9939632177,0.0217449666,0.9776065145,0.0724652511
0,0,95,100,0.9945795691,0.0192692437,0.9788390889,0.0747340622
0,1,95,100,0.9945795691,0.0187593885,0.9685525349,0.1016752773
0,2,95,100,0.9938846421,0.0222512182,0.9706098457,0.0939856655
0,3,95,100,0.9943015983,0.019791457,0.9709037472,0.090479972
0,4,95,100,0.9941626129,0.0218330081,0.9713445996,0.0906272447
1,0,95,100,0.9938922821,0.0221527567,0.9708652149,0.0926816711
1,1,95,100,0.9947251527,0.0224451383,0.9782224838,0.0780766519
1,2,95,100,0.9940310938,0.0211103488,0.9711595056,0.0938762349
1,3,95,100,0.9954192115,0.0210015998,0.9746909947,0.0869671048
