"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
2,0,95,0.9949544499,0.0173171219,0.9796067007,0.0623002432
2,1,95,0.9939733707,0.0174635659,0.9809176985,0.0656424904
2,2,95,0.9920112123,0.0275079986,0.9797523671,0.0669082181
2,3,95,0.9935529082,0.0190571235,0.9793153678,0.0615449671
2,4,95,0.9949544499,0.017360961,0.9801893664,0.0634281193
3,0,95,0.9949895616,0.0176867644,0.9716801174,0.0885171596
3,1,95,0.9948503827,0.0216383917,0.9606749815,0.1252392936
3,2,95,0.9935977731,0.0223185875,0.9718268525,0.0880562353
3,3,95,0.9944328462,0.0201885592,0.9741746148,0.0805212642
3,4,95,0.993736952,0.0209511533,0.9738811444,0.0822489872
4,0,95,0.9932612663,0.0226723405,0.9717900246,0.0928102029
4,1,95,0.9945247789,0.0204320078,0.9774611022,0.0782727049
4,2,95,0.9936824372,0.0251614423,0.9623382289,0.1183805143
4,3,95,0.9945247789,0.019397573,0.971935437,0.0895679161
4,4,95,0.9912958023,0.0287966931,0.9748436819,0.0818445985
0,0,99,0.9944405837,0.0225427818,0.893901543,0.3296255498
0,1,99,0.9949965254,0.0171579223,0.8880235121,0.3659106091
0,2,99,0.9944405837,0.0211925312,0.8928728876,0.3574810785
0,3,99,0.9952744962,0.0187342252,0.9110947833,0.3069735013
0,4,99,0.9920778318,0.0262472328,0.9056576047,0.3127250032
1,0,99,0.9937534703,0.0218572833,0.8891995291,0.3760182742
1,1,99,0.9945863409,0.0218229524,0.9158328428,0.2776977541
1,2,99,0.9944475292,0.0218804172,0.9245144203,0.229908076
1,3,99,0.993337035,0.0240543077,0.879046498,0.4407579194
1,4,99,0.9931982232,0.0229865946,0.8968510888,0.3214627456
2,0,99,0.9946741416,0.0179248107,0.8887108522,0.3681126726
2,1,99,0.9952347582,0.0161342487,0.9053168245,0.3173834016
2,2,99,0.9936930624,0.0191647432,0.8795338675,0.411325531
2,3,99,0.9936930624,0.0198490901,0.9194464676,0.2553662771
2,4,99,0.9929922915,0.0209619124,0.8898761836,0.3388688146
3,0,99,0.9959638135,0.0165205486,0.8924431401,0.3661294702
3,1,99,0.9941544885,0.019839084,0.9122523845,0.2983589549
