Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
3,0,95,0.8963068,0.322347764,0.89117396,0.332379385,0.91712403,0.239851213,0.86498356,0.416947099
3,1,95,0.88920456,0.344268547,0.890317,0.343311191,0.91712403,0.240478622,0.86443466,0.432539511
3,2,95,0.89346594,0.340715352,0.8890317,0.347223474,0.91712403,0.24463468,0.8622393,0.443470009
3,3,95,0.88778406,0.337870167,0.88931733,0.338167782,0.91712403,0.239870091,0.8638858,0.426493975
3,4,95,0.890625,0.336744473,0.8900314,0.339306024,0.91712403,0.240440499,0.86443466,0.431615508
4,0,95,0.89943343,0.301191418,0.8924593,0.329910815,0.88035125,0.346925905,0.89379805,0.338241896
4,1,95,0.89943343,0.316801669,0.8926021,0.339626143,0.88035125,0.350570249,0.8943469,0.367312385
4,2,95,0.9008499,0.319194341,0.89203084,0.346715673,0.88035125,0.357313133,0.8935236,0.371788301
4,3,95,0.89518416,0.315513214,0.888032,0.338007307,0.88035125,0.346608786,0.8913282,0.351135519
4,4,95,0.89518416,0.33316748,0.8914596,0.347726502,0.88035125,0.356411545,0.8899561,0.381397483
0,0,99,0.8893617,0.470610913,0.8916179,0.484553599,0.8586718,0.616628188,0.9176729,0.377708143
0,1,99,0.88794327,0.489857335,0.8907611,0.514378768,0.8586718,0.63312499,0.9163008,0.409005376
0,2,99,0.89219856,0.487313649,0.8927602,0.505964606,0.8586718,0.656380429,0.91849613,0.383763502
0,3,99,0.89361703,0.477536099,0.8906183,0.49191414,0.8586718,0.615619882,0.9168496,0.393906341
0,4,99,0.8893617,0.465312575,0.8916179,0.487613035,0.8586718,0.610148386,0.9176729,0.384574378
1,0,99,0.89346594,0.460032282,0.89247465,0.486588463,0.8592206,0.622124395,0.9097146,0.415807027
1,1,99,0.89772725,0.533333841,0.89290303,0.556842482,0.8592206,0.75587911,0.90944016,0.45280522
1,2,99,0.89772725,0.451631454,0.89304584,0.473220792,0.8592206,0.61584713,0.9088913,0.395026476
1,3,99,0.89914775,0.462548666,0.89261746,0.479307232,0.8592206,0.623101289,0.9083425,0.404077186
1,4,99,0.89772725,0.473007573,0.89361703,0.503178646,0.8592206,0.628963865,0.9108123,0.426281674
2,0,99,0.89204544,0.501770696,0.8911895,0.484888889,0.94758505,0.22897249,0.8699232,0.592656132
2,1,99,0.89346594,0.478353154,0.8910467,0.46943129,0.94758505,0.223596667,0.8688255,0.566021218
2,2,99,0.8948864,0.507268697,0.89133227,0.493048578,0.94758505,0.235918085,0.870472,0.593781652
2,3,99,0.8963068,0.483964087,0.89133227,0.484872471,0.94758505,0.231606185,0.8715697,0.588305448
2,4,99,0.8963068,0.476414652,0.88961875,0.467404833,0.94758505,0.217075789,0.8690999,0.566834024
3,0,99,0.8863636,0.519604373,0.8873179,0.508843525,0.91712403,0.368149253,0.85976946,0.644269529
3,1,99,0.89346594,0.491387737,0.8891745,0.482543141,0.91712403,0.348353594,0.8611416,0.608071315
3,2,99,0.88920456,0.493355597,0.8891745,0.494249471,0.91712403,0.358289987,0.86306256,0.621643753
3,3,99,0.88778406,0.461981395,0.88931733,0.463593044,0.91712403,0.337685574,0.8619649,0.584172117
3,4,99,0.890625,0.491571812,0.89117396,0.492911133,0.91712403,0.365497686,0.8638858,0.618268825
4,0,99,0.89943343,0.453939736,0.8928878,0.479377871,0.88035125,0.51917259,0.89489573,0.491885874
4,1,99,0.89660054,0.488580121,0.89217365,0.512229827,0.88035125,0.568442598,0.89489573,0.505854734
4,2,99,0.9008499,0.496544039,0.8940303,0.516147374,0.88035125,0.572762772,0.89791435,0.519021036
4,3,99,0.89943343,0.489499122,0.89274496,0.513927389,0.88035125,0.567605473,0.8924259,0.513761644
4,4,99,0.89660054,0.451770842,0.8917452,0.475295419,0.88035125,0.518095457,0.8943469,0.480531594
0,0,100,0.89361703,0.662428043,0.8914751,0.688566621,0.8586718,0.919398492,0.9179473,0.51101223
0,1,100,0.89503545,0.713629548,0.8914751,0.746642111,0.8586718,0.974043251,0.91712403,0.567843589
0,2,100,0.89219856,0.681474403,0.8921891,0.715137556,0.8586718,0.914995598,0.9182217,0.552920617
0,3,100,0.89078015,0.673036208,0.8921891,0.67340877,0.8586718,0.872259495,0.91849613,0.518907208
0,4,100,0.89361703,0.778901679,0.89018995,0.79792514,0.8586718,1.0502641,0.9154775,0.606638161
1,0,100,0.8963068,0.670573676,0.8933314,0.6952818,0.8592206,0.928721804,0.9102634,0.557407409
1,1,100,0.8948864,0.602792616,0.89375985,0.622101516,0.8592206,0.81711446,0.91136116,0.519231059
1,2,100,0.89346594,0.630536541,0.89190346,0.658885509,0.8592206,0.883952045,0.9075192,0.535922883
1,3,100,0.89772725,0.776765569,0.8927602,0.789427298,0.8592206,1.074450206,0.9108123,0.638732549
1,4,100,0.8963068,0.749428936,0.8927602,0.774589501,0.8592206,1.041381158,0.9097146,0.635162582
2,0,100,0.8963068,0.722004006,0.8907611,0.712579193,0.94758505,0.337836278,0.86964875,0.864897483
2,1,100,0.8963068,0.735268256,0.8921891,0.752995278,0.94758505,0.377062985,0.87074643,0.89736934
2,2,100,0.8948864,0.701503001,0.88876194,0.683076585,0.94758505,0.308374918,0.8666301,0.846064862
2,3,100,0.89346594,0.725909156,0.8909039,0.722326675,0.94758505,0.341959006,0.87074643,0.864881431
2,4,100,0.8948864,0.729053931,0.8904755,0.702635241,0.94758505,0.341665976,0.8718441,0.841808694
3,0,100,0.88778406,0.850623526,0.88931733,0.818140005,0.91712403,0.643199529,0.86169046,0.995567912
3,1,100,0.89346594,0.730404003,0.8907455,0.723315532,0.91712403,0.559600189,0.8638858,0.891412573
3,2,100,0.890625,0.673236578,0.8898886,0.680698766,0.91712403,0.543230497,0.86306256,0.825456774
3,3,100,0.88778406,0.645703936,0.8873179,0.642170057,0.91712403,0.483469866,0.85949504,0.79762453
3,4,100,0.8849432,0.766656866,0.88788915,0.740748761,0.91712403,0.594248263,0.8592206,0.885901277
4,0,100,0.898017,0.72926643,0.89203084,0.752351964,0.88035125,0.854967861,0.8943469,0.726615529
4,1,100,0.89943343,0.772248472,0.8943159,0.798752118,0.88035125,0.912829602,0.8970911,0.765272779
4,2,100,0.9008499,0.611557312,0.8941731,0.639925181,0.88035125,0.706768326,0.8968167,0.636203912
4,3,100,0.89943343,0.685032751,0.89231646,0.723264638,0.88035125,0.809874731,0.895719,0.707294915
4,4,100,0.89943343,0.651932522,0.89217365,0.678518495,0.88035125,0.73998444,0.8927003,0.670350868
