Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,3,0.01,0.9943182,0.022523265,0.99157506,0.028970075,1,1.20E-06,0.98627883,0.04399433
1,4,0.01,0.890625,1.034313997,0.8909039,1.015855178,0.854281,1.272909869,0.9121844,0.80150212
2,0,0.01,0.9957386,0.02981235,0.99071825,0.030986306,1,1.74E-06,0.98573,0.044933917
2,1,0.01,0.9943182,0.024129779,0.99128944,0.033682646,1,2.86E-07,0.9871021,0.047507067
2,2,0.01,0.9943182,0.034916796,0.99014705,0.036472778,1,5.04E-07,0.98326015,0.051351592
2,3,0.01,0.99289775,0.038952492,0.99143225,0.034217698,1,6.91E-07,0.98573,0.057499514
2,4,0.01,0.99289775,0.034819586,0.9904327,0.034675629,1,2.47E-07,0.9860044,0.050715363
3,0,0.01,0.9943182,0.017533285,0.99085975,0.031643462,1,1.14E-06,0.98435783,0.059133846
3,1,0.01,0.99147725,0.018831663,0.99100256,0.033644895,1,2.85E-07,0.98326015,0.061795711
3,2,0.01,0.9957386,0.016272892,0.991431,0.028820469,1,3.54E-06,0.9827113,0.055924702
3,3,0.01,0.8025568,1.313982195,0.7996287,1.355022616,0.7961032,1.477037446,0.8059824,1.203226237
3,4,0.01,0.99147725,0.014866282,0.9902885,0.037099415,1,8.33E-07,0.9824369,0.063381517
4,0,0.01,0.9943343,0.010855238,0.98914593,0.040660079,1,1.38E-06,0.9794182,0.084010316
4,1,0.01,0.99291784,0.018260198,0.98928875,0.04064466,1,1.17E-06,0.9788694,0.081340653
4,2,0.01,0.9915014,0.016825794,0.9887175,0.044657503,1,2.40E-07,0.9802415,0.083997131
4,3,0.01,0.815864,0.502953904,0.8059126,0.453325574,0.93935233,0.212175803,0.71020854,0.647620072
4,4,0.01,0.99858356,0.006317197,0.9904313,0.039960384,1,1.92E-07,0.9827113,0.083413795
0,0,0.05,0.99007094,0.02575791,0.9894331,0.039478902,1,1.83E-05,0.9821625,0.061007134
0,1,0.05,0.98865247,0.030993261,0.9897187,0.038205723,1,3.18E-06,0.9851811,0.061047051
0,2,0.05,0.88794327,0.656843364,0.8871912,0.690766959,0.8545554,0.737006622,0.909989,0.641414213
0,3,0.05,0.99432623,0.021130205,0.9900043,0.034781069,1,6.85E-06,0.98326015,0.06077624
0,4,0.05,0.99432623,0.022759923,0.99071825,0.039442059,1,6.53E-07,0.983809,0.061763023
1,0,0.05,0.99289775,0.03309358,0.9887191,0.038738465,1,8.34E-05,0.9807903,0.06261462
1,1,0.05,0.9957386,0.019860745,0.9910039,0.033322621,1,4.89E-05,0.98573,0.047504622
1,2,0.05,0.8792614,0.528856673,0.8749108,0.582888812,0.9517014,0.217566155,0.8394621,0.740612905
1,3,0.05,0.98579544,0.049703795,0.9888619,0.037839475,1,1.22E-05,0.9813392,0.057653573
1,4,0.05,0.875,0.379867813,0.8730544,0.390917087,0.9517014,0.170051246,0.8334248,0.495280884
2,0,0.05,0.90482956,0.638476815,0.9014708,0.605344898,0.900933,0.576145051,0.9023052,0.62002503
2,1,0.05,0.78267044,0.69834389,0.78352135,0.722551892,0.8172338,0.491484242,0.76344675,0.85120933
2,2,0.05,0.9900568,0.036152542,0.98843354,0.038696979,1,9.85E-07,0.98106474,0.058101778
2,3,0.05,0.8963068,1.14011919,0.8940454,1.239658657,0.91383094,1.170769274,0.88583976,1.220213195
2,4,0.05,0.9886364,0.034032742,0.9897187,0.033898619,1,3.33E-06,0.9854556,0.050949041
3,0,0.05,0.98721594,0.019370922,0.9894316,0.030661464,1,8.74E-06,0.9824369,0.052244816
3,1,0.05,0.99147725,0.021531656,0.99071693,0.035197982,1,6.48E-06,0.98188806,0.062816674
3,2,0.05,0.99147725,0.029146656,0.9912882,0.031910466,1,1.66E-05,0.98298573,0.058032531
3,3,0.05,0.796875,1.416946896,0.79505855,1.450782494,0.74807906,1.361657458,0.8254665,1.449545457
3,4,0.05,0.9900568,0.024250828,0.98728937,0.041666386,1,4.58E-05,0.97969264,0.068325396
4,0,0.05,0.89943343,0.678286627,0.893459,0.70860894,0.8638858,0.877654905,0.9149287,0.553382961
4,1,0.05,0.9943343,0.018814298,0.98928875,0.044164118,1,4.76E-07,0.9794182,0.090613655
4,2,0.05,0.82152975,0.431179524,0.8136247,0.498513175,0.7697585,0.600050573,0.83863884,0.424112161
4,3,0.05,0.8852691,0.580296851,0.8758926,0.607176713,0.99917674,0.095064191,0.78979146,0.980587991
4,4,0.05,0.8101983,1.848884384,0.8053413,1.945766975,0.75850713,2.473040639,0.8378156,1.55855803
0,0,0.1,0.7106383,1.286397592,0.72054833,1.247611165,0.6490121,1.442767424,0.7738749,1.111956263
0,1,0.1,0.7829787,0.745522175,0.7855205,0.779770654,0.82382,0.981853098,0.7549396,0.665483684
0,2,0.1,0.8822695,1.01218873,0.8831929,1.004018578,0.909989,0.805780785,0.8636114,1.172662903
0,3,0.1,0.79007095,1.187702859,0.79051834,1.210193917,0.8054336,1.291510607,0.780461,1.123679727
0,4,0.1,0.68085104,1.534617381,0.6792803,1.541368617,0.6391328,1.701300827,0.7019758,1.408152312
1,0,0.1,0.9900568,0.03374233,0.9891475,0.044302923,1,0.000316382,0.9802415,0.071754191
1,1,0.1,0.8806818,0.349818092,0.8727688,0.38020542,0.9517014,0.136868839,0.83424807,0.494614167
1,2,0.1,0.89914775,1.297198479,0.8970441,1.29338956,0.88721186,1.609914913,0.8992865,1.144753983
1,3,0.1,0.6051136,1.218061504,0.60445523,1.295500419,0.6089462,1.392439546,0.615258,1.219572028
1,4,0.1,0.6292614,1.207221798,0.61416537,1.252865776,0.62403953,0.816832962,0.6180022,1.446827926
2,0,0.1,0.99147725,0.041133968,0.9882907,0.037966512,1,5.45E-05,0.98298573,0.056759957
2,1,0.1,0.79545456,1.011199374,0.7926603,1.031779606,0.79555434,1.136275473,0.79363334,0.910262602
2,2,0.1,0.89204544,1.168322317,0.88647723,1.191156369,0.94758505,0.758805168,0.86416024,1.32177826
2,3,0.1,0.79829544,0.871057072,0.7973726,0.883069713,0.82299674,0.994014154,0.7856751,0.804027632
2,4,0.1,0.9900568,0.028987035,0.9875767,0.040194469,1,3.40E-05,0.9802415,0.057996672
3,0,0.1,0.88920456,1.317412368,0.888032,1.379055727,0.83726674,2.262027305,0.9201427,0.836172337
3,1,0.1,0.71590906,1.320778752,0.7167952,1.227550543,0.73298573,1.079659636,0.7113063,1.267782582
3,2,0.1,0.79545456,1.380425927,0.79091686,1.434990542,0.8183315,1.065266631,0.77167946,1.660084669
3,3,0.1,0.7088068,2.475718363,0.7089403,2.479874004,0.70554334,2.327634665,0.7165203,2.500940135
3,4,0.1,0.78977275,1.00076565,0.78563267,1.021576119,0.82930845,0.768117312,0.7535675,1.15690269
4,0,0.1,0.80594903,1.212505968,0.7989146,1.234039271,0.79445666,1.493607089,0.8059824,1.067387626
4,1,0.1,0.5807365,2.300040168,0.57726365,2.310511853,0.65614706,3.187853852,0.5197585,1.724844979
4,2,0.1,0.6954674,3.892214475,0.69251645,3.874770291,0.631449,4.906667924,0.74259055,3.106590408
4,3,0.1,0.8229462,0.383349382,0.8231934,0.381290161,0.7785401,0.404609967,0.85675085,0.360277549
4,4,0.1,0.99858356,0.010351991,0.9887175,0.038716556,1,8.30E-06,0.9788694,0.082859983
