Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
2,1,85,0.9900568,0.0472824,0.99014705,0.036594571,1,1.00E-07,0.9868277,0.04925354
2,2,85,0.9900568,0.039938563,0.99014705,0.0349939,1,1.37E-07,0.98627883,0.051197734
2,3,85,0.9900568,0.053881058,0.9892903,0.037413754,1,1.82E-06,0.98298573,0.060291945
2,4,85,0.99147725,0.034924255,0.9892903,0.033397933,1,4.62E-07,0.98326015,0.051629527
3,0,85,0.99147725,0.017397318,0.98928875,0.040842654,1,6.20E-07,0.9794182,0.074881535
3,1,85,0.99289775,0.014396676,0.99071693,0.03182491,1,8.76E-07,0.9824369,0.060472398
3,2,85,0.9943182,0.015624248,0.99100256,0.034730869,1,5.47E-07,0.9849067,0.061030495
3,3,85,0.9943182,0.018905611,0.99100256,0.032770069,1,7.71E-07,0.98298573,0.060001202
3,4,85,0.99147725,0.014006896,0.9920023,0.030261972,1,3.41E-06,0.98435783,0.057402201
4,0,85,0.9915014,0.018263344,0.9890031,0.043021027,1,2.05E-06,0.9761251,0.09493727
4,1,85,0.9957507,0.016336166,0.9904313,0.035891434,1,1.10E-06,0.98161364,0.079206677
4,2,85,0.9971671,0.011175175,0.9894316,0.043664848,1,1.36E-06,0.97667396,0.09178487
4,3,85,0.9943343,0.012458688,0.98957443,0.042589863,1,2.38E-06,0.9769484,0.090326235
4,4,85,0.9971671,0.014060051,0.98986006,0.040699559,1,1.45E-06,0.9807903,0.08490952
0,0,90,0.99148935,0.021483733,0.9881479,0.043676258,1,1.02E-05,0.9827113,0.069807591
0,1,90,0.99432623,0.023458118,0.9881479,0.048650531,1,6.06E-06,0.97969264,0.075892122
0,2,90,0.9957447,0.015337449,0.9881479,0.046709903,1,2.22E-05,0.98298573,0.067147591
0,3,90,0.99148935,0.028232631,0.9897187,0.03905724,1,3.38E-06,0.98573,0.060610659
0,4,90,0.9843972,0.030013181,0.98900473,0.04056125,1,0.000102972,0.9813392,0.06628646
1,0,90,0.9886364,0.03770736,0.98729116,0.043512229,1,1.65E-05,0.97832054,0.069814054
1,1,90,0.9943182,0.028877243,0.9881479,0.045297808,1,4.38E-05,0.9813392,0.061775892
1,2,90,0.9886364,0.032297576,0.9898615,0.038843835,1,1.06E-06,0.9821625,0.056617831
1,3,90,0.9900568,0.031677336,0.98900473,0.044574041,1,5.36E-05,0.98188806,0.06823713
1,4,90,0.99147725,0.02493603,0.9897187,0.037590047,1,5.85E-06,0.98326015,0.052622002
2,0,90,0.9886364,0.06288241,0.9891475,0.041352204,1,6.46E-07,0.983809,0.060599246
2,1,90,0.9900568,0.054372822,0.9891475,0.042153505,1,2.55E-07,0.98573,0.058074691
2,2,90,0.9886364,0.040965215,0.9895759,0.037651331,1,6.20E-07,0.98463225,0.058010859
2,3,90,0.99147725,0.051199426,0.9888619,0.038733649,1,1.69E-06,0.9824369,0.06083824
2,4,90,0.9900568,0.044422913,0.98900473,0.03733368,1,9.71E-07,0.9824369,0.061848418
3,0,90,0.9886364,0.023113742,0.98957443,0.037017402,1,3.44E-06,0.9824369,0.065698163
3,1,90,0.9886364,0.022426878,0.9894316,0.03625624,1,2.38E-06,0.98106474,0.064617675
3,2,90,0.97585225,0.071360631,0.98014855,0.077105879,1,0.000174292,0.9648738,0.126784243
3,3,90,0.9900568,0.0361909,0.98971725,0.041456707,1,2.05E-06,0.98106474,0.072396619
