Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,95,0.89219856,0.443203562,0.89304584,0.479148977,0.8586718,0.606615163,0.9198683,0.368374302
0,1,95,0.89503545,0.358636351,0.8911895,0.392370874,0.8586718,0.499346539,0.9176729,0.300152966
0,2,95,0.89078015,0.381754592,0.89233184,0.399878138,0.8586718,0.491292043,0.91931945,0.321028632
0,3,95,0.89078015,0.359234455,0.89261746,0.378582976,0.8586718,0.46397914,0.92041713,0.301122764
0,4,95,0.89219856,0.434165016,0.89233184,0.444231057,0.8586718,0.572259672,0.9201427,0.333389225
1,0,95,0.89346594,0.488273031,0.89190346,0.524408449,0.8592206,0.689045058,0.9069704,0.425003325
1,1,95,0.8963068,0.285738552,0.89290303,0.326062586,0.8592206,0.410958887,0.9083425,0.281598702
1,2,95,0.89914775,0.266858001,0.89247465,0.283501699,0.8592206,0.33647794,0.90944016,0.254084436
1,3,95,0.89204544,0.459337519,0.8921891,0.469514912,0.8592206,0.606574158,0.9075192,0.410164818
1,4,95,0.8963068,0.391950897,0.89318866,0.416409458,0.8592206,0.502463147,0.9102634,0.366673786
2,0,95,0.8948864,0.469112788,0.89318866,0.469820418,0.94758505,0.223176534,0.87102085,0.571389422
2,1,95,0.89346594,0.511896364,0.8916179,0.502802327,0.94758505,0.250721268,0.86964875,0.61021815
2,2,95,0.89346594,0.444878701,0.89018995,0.434552186,0.94758505,0.198274943,0.86964875,0.520618501
2,3,95,0.89346594,0.491216095,0.8916179,0.478478387,0.94758505,0.214552955,0.8701976,0.589837084
2,4,95,0.890625,0.464113141,0.8914751,0.440594197,0.94758505,0.21769195,0.8718441,0.531948237
3,0,95,0.89346594,0.423541659,0.8900314,0.423044263,0.91712403,0.313690858,0.8625137,0.529981372
3,1,95,0.89204544,0.477230532,0.8897458,0.467351179,0.91712403,0.355204595,0.8605928,0.586555407
3,2,95,0.88920456,0.378139113,0.88946015,0.374002402,0.91712403,0.278599323,0.863337,0.464821143
3,3,95,0.890625,0.364862529,0.88788915,0.368180557,0.91712403,0.259388136,0.86169046,0.465975636
3,4,95,0.8948864,0.392328005,0.8900314,0.386618997,0.91712403,0.301667078,0.86169046,0.471683034
4,0,95,0.90226626,0.283100391,0.89117396,0.324170694,0.88035125,0.327488447,0.8940725,0.353053332
4,1,95,0.89943343,0.436255102,0.89217365,0.484685117,0.88035125,0.524403388,0.89489573,0.501942007
4,2,95,0.9008499,0.440562415,0.89231646,0.472259667,0.88035125,0.514514182,0.8959934,0.489668836
4,3,95,0.89518416,0.383137871,0.89231646,0.403134569,0.88035125,0.434297645,0.8954446,0.412697061
