Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,4,0.25,0.75,0.98865247,0.029426641,0.9881479,0.049427055,1,2.01E-07,0.9824369,0.073073358
1,0,0.25,0.75,0.9900568,0.024296829,0.9891475,0.036592471,1,1.65E-05,0.9827113,0.060339485
1,1,0.25,0.75,0.9943182,0.025150826,0.9887191,0.039046888,1,0.0001779,0.9802415,0.056578898
1,2,0.25,0.75,0.99147725,0.034592351,0.9868628,0.044382588,1,1.87E-05,0.9791438,0.069228697
1,3,0.25,0.75,0.9900568,0.030329755,0.9870056,0.040818671,1,2.62E-05,0.9805159,0.057933533
1,4,0.25,0.75,0.9943182,0.020493542,0.99014705,0.038566517,1,1.84E-06,0.9807903,0.062944574
2,0,0.25,0.75,0.9943182,0.032722714,0.98771954,0.037714936,1,1.26E-05,0.9827113,0.05182459
2,1,0.25,0.75,0.9943182,0.032005593,0.9870056,0.055209605,1,8.25E-06,0.9780461,0.087722057
2,2,0.25,0.75,0.9900568,0.048831668,0.98857635,0.043867314,1,1.11E-06,0.9840834,0.059866181
2,3,0.25,0.75,0.99147725,0.038226789,0.98743397,0.040163326,1,5.54E-05,0.98298573,0.057804699
2,4,0.25,0.75,0.9900568,0.037570032,0.9887191,0.042734965,1,8.84E-06,0.983809,0.059130293
3,0,0.25,0.75,0.99147725,0.019977468,0.9902885,0.034219195,1,3.33E-05,0.98435783,0.058662824
3,1,0.25,0.75,0.984375,0.036441692,0.9874322,0.044514702,1,3.00E-06,0.97832054,0.073858405
3,2,0.25,0.75,0.9900568,0.02993082,0.98986006,0.033865841,1,5.41E-05,0.98188806,0.060933729
3,3,0.25,0.75,0.99147725,0.022805652,0.98986006,0.038124741,1,5.36E-05,0.98161364,0.067367596
3,4,0.25,0.75,0.9900568,0.024600101,0.9870037,0.042484065,1,2.62E-05,0.9758507,0.067046597
4,0,0.25,0.75,0.9971671,0.012384705,0.9874322,0.042527048,1,1.74E-05,0.9780461,0.092599189
4,1,0.25,0.75,0.9872521,0.02700727,0.98543274,0.057551768,1,8.12E-07,0.9714599,0.111142051
4,2,0.25,0.75,0.9943343,0.018133468,0.9858612,0.051481932,1,1.99E-06,0.9777717,0.089679723
4,3,0.25,0.75,0.9915014,0.01710085,0.98571837,0.049660251,1,0.000362229,0.974753,0.094274217
4,4,0.25,0.75,0.9915014,0.02677569,0.98828906,0.049542136,1,1.10E-06,0.97667396,0.099935761
0,0,0.25,1,0.98723406,0.042727711,0.98671997,0.052243088,1,8.03E-05,0.9807903,0.073434876
0,1,0.25,1,0.97304964,0.085024243,0.97415394,0.086609955,1,0.005000112,0.9596597,0.135773869
0,2,0.25,1,0.9815603,0.046391301,0.978295,0.06517669,1,0.001869212,0.9629528,0.110364722
0,3,0.25,1,0.98723406,0.054287094,0.98143655,0.067655074,1,0.001478294,0.97063667,0.114372573
0,4,0.25,1,0.9815603,0.047117288,0.9825789,0.055931957,1,6.70E-05,0.9744786,0.091991273
