Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,3,75,75,0.99147725,0.026620695,0.9882907,0.040131822,1,3.69E-06,0.98298573,0.062426049
1,4,75,75,0.9943182,0.026038267,0.9918606,0.028171784,1,8.41E-06,0.98573,0.047864203
2,0,75,75,0.9900568,0.034987294,0.99086106,0.033707895,1,1.63E-07,0.9868277,0.05353782
2,1,75,75,0.99147725,0.038952247,0.9897187,0.034353842,1,1.49E-07,0.9851811,0.051397491
2,2,75,75,0.9886364,0.045305212,0.9887191,0.038265006,1,3.26E-07,0.9802415,0.06830463
2,3,75,75,0.99147725,0.042308043,0.99071825,0.036429552,1,7.06E-07,0.9854556,0.054101869
2,4,75,75,0.99147725,0.04013692,0.99014705,0.035127242,1,2.54E-06,0.9851811,0.050434119
3,0,75,75,0.99289775,0.020996585,0.9905741,0.031057189,1,4.43E-06,0.9840834,0.058138639
3,1,75,75,0.99289775,0.022466819,0.98971725,0.035581389,1,1.89E-05,0.983809,0.061974146
3,2,75,75,0.99147725,0.026353857,0.9904313,0.034329041,1,2.59E-06,0.9835346,0.05517625
3,3,75,75,0.99147725,0.023164572,0.98986006,0.035232029,1,1.37E-06,0.98161364,0.064641314
3,4,75,75,0.9900568,0.024338685,0.99100256,0.032257373,1,1.14E-06,0.98298573,0.059256929
4,0,75,75,0.9943343,0.016321441,0.98957443,0.038469496,1,3.88E-06,0.97859496,0.086175737
4,1,75,75,0.9971671,0.016863542,0.9912882,0.035532867,1,2.61E-06,0.9813392,0.074055825
4,2,75,75,0.9957507,0.020336999,0.98957443,0.039480408,1,5.63E-05,0.9788694,0.087464868
4,3,75,75,0.9943343,0.01389604,0.9894316,0.040407071,1,8.56E-07,0.97859496,0.087291548
4,4,75,75,0.9943343,0.018751669,0.9890031,0.039104044,1,3.29E-06,0.9780461,0.087433395
