Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,0,5,0.97727275,0.426767153,0.98086536,0.438227139,1,0.311634058,0.97036225,0.513205496
2,0,5,0.99147725,0.039511005,0.9904327,0.037031785,1,1.19E-07,0.9851811,0.05566428
3,0,5,0.99289775,0.021054364,0.9888603,0.041047062,1,1.19E-07,0.9802415,0.063813039
4,0,5,0.9971671,0.008709451,0.99071693,0.040141636,1,1.19E-07,0.9824369,0.087180799
5,0,5,0.99007094,0.03312631,0.9904327,0.035880648,1,1.19E-07,0.9868277,0.049282696
6,0,5,0.9843972,0.052304163,0.98771954,0.0436884,1,1.19E-07,0.98435783,0.057915108
7,0,5,0.9943101,0.032241732,0.99200344,0.039332397,1,1.19E-07,0.99149287,0.050287855
8,0,5,0.8397163,2.137355792,0.84233075,2.136856687,0.9187706,2.122038773,0.8010428,2.145254396
9,0,5,0.98866856,0.105831651,0.9887207,0.112094748,1,0.028519403,0.98326015,0.146223095
10,0,5,0.9971631,0.008935275,0.9917178,0.030598759,1,1.19E-07,0.9881998,0.052006549
11,0,5,0.96175635,0.59383602,0.95359135,0.59664607,1,0.426824942,0.9390779,0.65961893
12,0,5,0.9900568,0.105638179,0.9882907,0.102427274,1,0.025804982,0.983809,0.132700163
13,0,5,0.58439714,2.142203198,0.5888318,2.142811652,0.6190999,2.14260827,0.5708013,2.141692552
14,0,5,0.9872521,0.032775402,0.98857635,0.032938836,1,1.77E-06,0.9821625,0.049326247
15,0,5,0.9971631,0.008871628,0.99143344,0.027716703,1,1.19E-07,0.98655325,0.05077389
16,0,5,0.990085,0.033251249,0.9892903,0.044495767,1,1.19E-07,0.9821625,0.067736424
17,0,5,0.98721594,0.026620333,0.9911454,0.030139259,1,1.19E-07,0.98957187,0.034583994
18,0,5,0.9957447,0.099623577,0.9904313,0.11486777,1,0.027605968,0.9860044,0.139397248
19,0,5,0.9886202,0.033977879,0.98986006,0.033205564,1,1.19E-07,0.9860044,0.04721284
