"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,5,0.9880812243,0.9925710124,0.98987180892,0.98991974196,0.00126152050638838,1,"negligible",0.950921566657695,"nk","bla bla","nk",0.892005539576018,"nk",0,0,0
"2",2,10,0.9883670205,0.9921340131,0.990025382396,0.98991974196,0.00114891409676866,1,"negligible",0.954716645768314,"nk","bla bla","nk",0.754130899018319,"nk",0,0,0
"3",3,25,0.9877869335,0.9928623452,0.989919342548,0.98991974196,0.00144093284776399,1,"negligible",0.950000055808998,"nk","bla bla","nk",0.999160833421972,"nk",0,0,0
"4",4,50,0.9872152829,0.9925710124,0.989726040624,0.98991974196,0.00131392412027767,1,"negligible",0.962626388096028,"nk","bla bla","nk",0.591779780998921,"nk",0,0,0
"5",5,75,0.9876561352,0.9925710124,0.989616037848,0.98991974196,0.0010863078648649,1,"small",0.978880196896831,"nk","bla bla","nk",0.357544998278798,"nk",0,0,0
"6",6,80,0.9886847906,0.992425346,0.99010765166,0.98991974196,0.00109009351954241,1,"negligible",0.964014480987561,"nk","bla bla","nk",0.568712714500299,"nk",0,0,0
"7",7,85,0.9882283697,0.9928623452,0.989954270488,0.98991974196,0.00120506893784745,1,"negligible",0.9505029472759,"nk","bla bla","nk",0.920272803300005,"nk",0,0,0
"8",8,90,0.987198352,0.9922796795,0.989707515608,0.98991974196,0.00151088897107699,1,"negligible",0.962880890451271,"nk","bla bla","nk",0.587475723413861,"nk",0,0,0
"9",9,95,0.9882611886,0.9925710124,0.98990909374,0.98991974196,0.00112389748261938,1,"negligible",0.950051346833892,"nk","bla bla","nk",0.974544104080383,"nk",0,0,0
"10",10,99,0.9885378398,0.9922796795,0.990242682988,0.98991974196,0.0010375934689782,1,"small",0.98185628859938,"nk","bla bla","nk",0.318733233039162,"nk",0,0,0
"11",11,100,0.9873454974,0.9925710124,0.98955489836,0.98991974196,0.00157891311513514,1,"small",0.97828344938504,"nk","bla bla","nk",0.365366299915772,"nk",0,0,0
