"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,1,0.9875091844,0.992425346,0.989878066052,0.98991974196,0.00119019615442218,1,"negligible",0.950739918265767,"nk","bla bla","nk",0.903260761437859,"nk",0,0,0
"2",2,2,0.9875091844,0.9927166788,0.9898089007,0.98991974196,0.00126042278055725,1,"negligible",0.954738512410343,"nk","bla bla","nk",0.75355234346518,"nk",0,0,0
"3",3,3,0.9870873074,0.992425346,0.98974306234,0.98991974196,0.00147207558113701,1,"negligible",0.95959183258074,"nk","bla bla","nk",0.646288612066746,"nk",0,0,0
"4",4,4,0.9873622337,0.9928623452,0.9897485939,0.98991974196,0.00142597092656769,1,"negligible",0.959366826987097,"nk","bla bla","nk",0.65060963711121,"nk",0,0,0
"5",5,5,0.9879340789,0.9922796795,0.989820246036,0.98991974196,0.00121489868679964,1,"negligible",0.953995014510453,"nk","bla bla","nk",0.773999138967031,"nk",0,0,0
"6",6,6,0.9884079237,0.992425346,0.989983812084,0.98991974196,0.00114583138929817,1,"negligible",0.951793932324172,"nk","bla bla","nk",0.84911092268296,"nk",0,0,0
"7",7,7,0.9870512066,0.9925710124,0.989567373644,0.98991974196,0.0013503512942852,1,"small",0.980370425818025,"nk","bla bla","nk",0.338084202621877,"nk",0,0,0
"8",8,8,0.9867938371,0.9922796795,0.989971624532,0.98991974196,0.00137595582161316,1,"negligible",0.950982813339615,"nk","bla bla","nk",0.888463597261856,"nk",0,0,0
"9",9,9,0.9882283697,0.992425346,0.989914303824,0.98991974196,0.0010574563471177,1,"negligible",0.950014141358951,"nk","bla bla","nk",0.986641694229011,"nk",0,0,0
"10",10,10,0.9869213813,0.9922796795,0.989731955028,0.98991974196,0.00140701386302649,1,"negligible",0.961199743543746,"nk","bla bla","nk",0.616612679847465,"nk",0,0,0
"11",11,11,0.987803086,0.9918426803,0.989627190072,0.98991974196,0.00121258049663743,1,"small",0.975694372200879,"nk","bla bla","nk",0.399602943905829,"nk",0,0,0
"12",12,12,0.9877869335,0.992425346,0.989732356124,0.98991974196,0.00126461387004142,1,"negligible",0.962346320560245,"nk","bla bla","nk",0.596557940683973,"nk",0,0,0
"13",13,13,0.9867744306,0.9930080117,0.989719758312,0.98991974196,0.00145419457674005,1,"negligible",0.96209131252567,"nk","bla bla","nk",0.600948008179277,"nk",0,0,0
"14",14,14,0.9872152829,0.9922796795,0.989947466136,0.98991974196,0.00141837288357125,1,"negligible",0.950273095114756,"nk","bla bla","nk",0.941272397002599,"nk",0,0,0
"15",15,15,0.9880969875,0.9925710124,0.9898781058,0.98991974196,0.00120800801474221,1,"negligible",0.950727906489587,"nk","bla bla","nk",0.904051060141055,"nk",0,0,0
"16",16,16,0.9882283697,0.9930080117,0.989912767612,0.98991974196,0.00134578757487686,1,"negligible",0.950018379062834,"nk","bla bla","nk",0.984771033898975,"nk",0,0,0
"17",17,17,0.9879340789,0.9922796795,0.989703139216,0.98991974196,0.0011868367920386,1,"negligible",0.966612132056326,"nk","bla bla","nk",0.52784939564222,"nk",0,0,0
"18",18,18,0.9870512066,0.992425346,0.98975396164,0.98991974196,0.00155470563842317,1,"negligible",0.958049173721643,"nk","bla bla","nk",0.676904515770271,"nk",0,0,0
"19",19,19,0.9870512066,0.9916970138,0.9894968001,0.98991974196,0.0013860828265839,1,"small",0.986487756157397,"nk","bla bla","nk",0.258024897089063,"nk",0,0,0
"20",20,20,0.9875091844,0.9930080117,0.990176863344,0.98991974196,0.00126461751725491,1,"small",0.970685609586201,"nk","bla bla","nk",0.46819677020395,"nk",0,0,0
"21",21,21,0.9877869335,0.9919883467,0.989690891068,0.98991974196,0.00130172785979877,1,"negligible",0.966828840272364,"nk","bla bla","nk",0.524554598625224,"nk",0,0,0
