Run Number,Mutation Number,Percentage,Accuracy,Loss
0,11,0.6718333333333333,1.2453331416447957
0,12,0.637,1.4935654733975727
0,13,0.6373333333333333,1.6759542347590128
0,14,0.6693333333333333,1.414240043958028
0,17,0.59075,1.243533100605011
1,11,0.711,1.1593087560335795
1,12,0.7191666666666666,1.0892401831944785
1,13,0.6603333333333333,1.4180126671791076
1,14,0.7189166666666666,1.1211835685571034
1,17,0.6451666666666667,1.2386121788024902
2,11,0.6683333333333333,1.3854361964861552
2,12,0.666,1.3619155592918395
2,13,0.6781666666666667,1.3335003581047058
2,14,0.6908333333333333,1.298532152334849
2,17,0.472,1.5303070621490478
3,11,0.6601666666666667,1.3085774625142415
3,12,0.6534166666666666,1.3820258714358011
3,13,0.6343333333333333,1.6382279127438863
3,14,0.7206666666666667,1.1298902918497722
3,17,0.5045,1.3587482016881307
4,11,0.68675,1.2440186173121135
4,12,0.65575,1.3207504782676698
4,13,0.69275,1.2367603979905446
4,14,0.7018333333333333,1.1934884889125823
4,17,0.5604166666666667,1.3690103351275127
5,11,0.6934166666666667,1.1291073457400005
5,12,0.72675,1.0390085507233937
5,13,0.67075,1.3762122122446696
5,14,0.6826666666666666,1.3509474145571392
5,17,0.5025833333333334,1.3259634515444438
6,11,0.6411666666666667,1.4595820875167846
6,12,0.63375,1.465077530860901
6,13,0.68975,1.2114054219722747
6,14,0.74,1.047204764842987
6,17,0.4656666666666667,1.4442488748232523
7,11,0.6654166666666667,1.3750108510653178
7,12,0.6753333333333333,1.3557619194984436
7,13,0.6655833333333333,1.4144600063959758
7,14,0.60325,1.6900546204249065
7,17,0.5381666666666667,1.2404539988835652
8,11,0.71025,1.1054911444981892
8,12,0.70325,1.150882779757182
8,13,0.7003333333333334,1.1286880145867666
8,14,0.6599166666666667,1.3939362950325012
8,17,0.5585,1.2730162998835246
9,11,0.7110833333333333,1.0786800955136617
9,12,0.69675,1.1547941152254741
9,13,0.5955833333333334,1.688406126976013
9,14,0.7250833333333333,1.0944016043345133
9,17,0.6009166666666667,1.1973797985712686
10,11,0.7231666666666666,1.0915949613253275
10,12,0.7008333333333333,1.1417922132809957
10,13,0.7410833333333333,0.9976904605229696
10,14,0.72175,1.1266090835730236
10,17,0.5473333333333333,1.2902602260907492
11,11,0.669,1.457058265209198
11,12,0.6661666666666667,1.29230135456721
11,13,0.71575,1.096541705608368
11,14,0.64775,1.5842778100967407
11,17,0.54225,1.299249576886495
12,11,0.7148333333333333,1.136896506468455
12,12,0.68225,1.2620497166315714
12,13,0.6605,1.39950132950147
12,14,0.6498333333333334,1.4534405514399211
12,17,0.47575,1.5783589595158896
13,11,0.619,1.6841411368052164
13,12,0.69175,1.212092982927958
13,13,0.5909166666666666,1.6179081765810648
13,14,0.6696666666666666,1.3885861411094667
13,17,0.5943333333333334,1.2653656649589538
14,11,0.6536666666666666,1.4600626443227132
14,12,0.7019166666666666,1.1527361489931742
14,13,0.627,1.6598045070966085
14,14,0.6868333333333333,1.3815561871528625
14,17,0.61175,1.2304821543693543
15,11,0.716,1.1463759307861328
15,12,0.64375,1.3756940177281698
15,13,0.662,1.3830570174853007
15,14,0.6705,1.3568661026954651
15,17,0.6481666666666667,1.0987752672831217
16,11,0.67275,1.3285980580647787
16,12,0.61925,1.510965251604716
16,13,0.72425,1.0219652484258015
16,14,0.7049166666666666,1.149419090906779
16,17,0.48383333333333334,1.341718956788381
17,11,0.6305833333333334,1.5017604112625123
17,12,0.71575,1.0469106879234313
17,13,0.7125,1.135788732290268
17,14,0.72275,1.139859407822291
17,17,0.50625,1.2834102592468262
18,11,0.6036666666666667,1.7558274017969768
18,12,0.65775,1.4763732668558756
18,13,0.7046666666666667,1.1623593765099844
18,14,0.6705833333333333,1.4148711047172546
18,17,0.55325,1.2946783458391826
19,11,0.70675,1.1758838475545248
19,12,0.7011666666666667,1.1048996618588764
19,13,0.7204166666666667,1.0793227972984314
19,14,0.7079166666666666,1.2403556413650512
19,17,0.35483333333333333,2.0043893922170004
