Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,25,25,0.99708456,0.014021226,0.9885429,0.035392967,1,8.72E-05,0.98077893,0.064324394
0,1,25,25,0.9941691,0.015141725,0.9861927,0.035840786,1,6.48E-05,0.97824985,0.055680076
0,2,25,25,0.9912537,0.017576626,0.9885429,0.036670559,1,4.85E-05,0.9817906,0.056342482
0,3,25,25,0.9941691,0.014928909,0.987074,0.038033377,1,8.24E-05,0.9802731,0.058702956
0,4,25,25,0.99708456,0.016084814,0.9882491,0.036360177,1,4.58E-05,0.98077893,0.058485005
1,0,25,25,0.9883041,0.029731304,0.98764706,0.043531573,1,4.42E-05,0.9843014,0.054091795
1,1,25,25,0.99415207,0.030721577,0.9882353,0.040494509,1,3.80E-05,0.9874411,0.046524937
1,2,25,25,0.99122804,0.025035244,0.98735297,0.044055585,1,6.53E-05,0.98587126,0.055032746
1,3,25,25,0.9883041,0.035377529,0.98735297,0.046195182,1,3.76E-05,0.98587126,0.058432692
1,4,25,25,0.99122804,0.024868067,0.9891176,0.04098292,1,0.000102623,0.9848247,0.054128229
2,0,25,25,0.9971014,0.022697494,0.99039024,0.032203426,1,3.25E-05,0.98713994,0.042316702
2,1,25,25,0.9971014,0.029669589,0.9906814,0.033682325,1,3.76E-05,0.9866255,0.042180487
2,2,25,25,0.9971014,0.022795879,0.9898078,0.038865126,1,1.35E-05,0.9876543,0.045825605
2,3,25,25,0.9971014,0.029636713,0.99097264,0.037464693,1,1.31E-05,0.9850823,0.050206444
2,4,25,25,0.9971014,0.024207045,0.9895166,0.033164445,1,3.11E-05,0.9861111,0.040004092
3,0,25,25,0.9941691,0.013179082,0.9891432,0.035710768,1,0.000136485,0.9784689,0.06476794
3,1,25,25,0.99708456,0.018598132,0.9906103,0.032022532,1,0.000218497,0.9814593,0.059479172
3,2,25,25,0.99708456,0.013154976,0.98973006,0.03184548,1,0.000133979,0.97906697,0.055103699
3,3,25,25,0.9941691,0.015560662,0.9894366,0.033861172,1,0.000131008,0.9784689,0.062197973
3,4,25,25,0.9941691,0.013263589,0.9900235,0.030124041,1,0.000130729,0.9820574,0.051626564
4,0,25,25,0.9942363,0.030938095,0.9898256,0.033560525,1,4.99E-05,0.9794168,0.066742971
4,1,25,25,0.9942363,0.02610358,0.98953485,0.032566856,1,6.13E-05,0.9794168,0.06396913
