Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,0.01,1,0.9941691,0.01567975137350163,0.9882491,0.03508907762203162,1.0,3.175876962406368e-05,0.9838139,0.05934182738728179
0,0,0.05,1,0.9941691,0.016279620142876233,0.98883665,0.0359837996218568,1.0,0.00032270455590433216,0.9843197,0.06092277414824476
0,0,0.1,1,0.79008746,0.48062670952029546,0.78642774,0.4811243408750283,0.7248276,0.6199140543156657,0.814871,0.4253229864721776
0,1,0.01,1,0.9941691,0.013562390320111641,0.98883665,0.03456308892186617,1.0,4.3274559680741794e-05,0.9822964,0.05907924280461389
0,1,0.05,1,0.9941691,0.02594832198439117,0.9864865,0.041590986957228564,1.0,0.0004942747350011406,0.9792615,0.06721779635316444
0,1,0.1,1,0.6034985,1.0125213253254792,0.6022327,1.0097646290210944,0.4275862,1.5062687056229032,0.69195753,0.7443670012098282
0,2,0.01,1,0.99708456,0.017235259321835925,0.98913044,0.03030954664269381,1.0,3.167992650434889e-05,0.983308,0.053023969400325506
0,2,0.05,1,0.9941691,0.02138874655909858,0.9882491,0.03493810384646474,1.0,5.290169885044853e-05,0.9822964,0.05904600898592488
0,2,0.1,1,0.9912537,0.026991132505607328,0.9861927,0.03364421959121555,1.0,0.00015647287179459016,0.9802731,0.05526333464027868
0,3,0.01,1,0.9912537,0.025296556586861262,0.9873678,0.038976273434997245,1.0,4.90252158588505e-05,0.9817906,0.05775972808813455
0,3,0.05,1,0.9912537,0.025576908510645348,0.98883665,0.03774172470348939,1.0,0.00013258545779912124,0.9828022,0.05782771086085684
0,3,0.1,1,0.68804663,0.5454013790750643,0.6753819,0.5901972148064021,0.5689655,0.7447835510352562,0.7309054,0.5230889831399701
0,4,0.01,1,0.99708456,0.014450877302111758,0.9885429,0.03796839041467953,1.0,9.482511012124475e-05,0.9802731,0.06591636487190952
0,4,0.05,1,0.9941691,0.02003315569012923,0.9885429,0.037438905373824154,1.0,0.0002100178009252353,0.9812848,0.06045831356821304
0,4,0.1,1,0.9650146,0.10022713878238167,0.9644536,0.11266501204107399,0.9986207,0.017686247720286763,0.9433485,0.1561203922098432
1,0,0.01,1,0.99122804,0.03432145350944926,0.9894118,0.03942686537034152,1.0,1.9767093289560283e-05,0.98691785,0.04789658149578601
1,0,0.05,1,0.9883041,0.03501097085662404,0.9870588,0.040523864027277076,1.0,0.0002764596698972535,0.9848247,0.049547133108572707
1,0,0.1,1,0.9853801,0.044324090475575964,0.98470587,0.05027266581364743,1.0,0.00020368137480113703,0.98325485,0.055011618385322425
1,1,0.01,1,0.9883041,0.03318531659284705,0.9861765,0.04218951495254741,1.0,2.864150135791312e-05,0.98587126,0.05095558671825597
1,1,0.05,1,0.9883041,0.0426388325507355,0.9879412,0.041290167493416984,1.0,9.812596647739277e-05,0.98587126,0.0510029490122865
1,1,0.1,1,0.9853801,0.04841776715036024,0.9802941,0.056363745818243306,1.0,0.0016611262710534633,0.97488225,0.08105468923106111
1,2,0.01,1,0.9883041,0.03983937917353465,0.98764706,0.038604509122806656,1.0,4.937885604731904e-05,0.98587126,0.048698245724619275
1,2,0.05,1,0.7982456,0.9212339217202705,0.7923529,0.9355525600208956,0.7383468,1.224304119795283,0.8252224,0.7760948659174733
1,2,0.1,1,0.98245615,0.0591632171768194,0.9841176,0.04616818845381632,1.0,0.00019288760657641327,0.9801151,0.061858945323933115
1,3,0.01,1,0.9883041,0.033053448706952454,0.9870588,0.04237588876947377,1.0,3.836258552173926e-05,0.9843014,0.051050692726529
1,3,0.05,1,0.80701756,0.8732594269060949,0.8011765,0.8723991047634798,0.74456185,1.1429266388405919,0.8320251,0.7106513028865956
1,3,0.1,1,0.5467836,1.1060329250424925,0.5444118,1.0811224609262804,0.36357987,1.4980230920428885,0.64521194,0.8585034205238585
1,4,0.01,1,0.9883041,0.03574159256133594,0.98588234,0.04414252539165318,1.0,2.700474142058445e-05,0.9837781,0.05330395875016178
1,4,0.05,1,0.61988306,1.1133421324847037,0.6164706,1.1192427775439093,0.47296458,1.5436476894311093,0.6912611,0.8569935136038492
1,4,0.1,1,0.9883041,0.036618774026980876,0.98588234,0.04256146262125934,1.0,0.0001977366309231257,0.9811617,0.05230700829729617
2,0,0.01,1,0.9971014,0.021416828981128292,0.99242866,0.028866665086300255,1.0,1.9886023845425243e-05,0.9876543,0.03878366328017027
2,0,0.05,1,0.57391304,1.6039518401242685,0.56697726,1.5993912540762385,0.4916986,1.242509452928224,0.6085391,1.7276921237937708
2,0,0.1,1,0.9971014,0.024674302312558977,0.9895166,0.03790796339163642,1.0,0.00026946491366689417,0.9845679,0.05146196883156466
2,1,0.01,1,0.9971014,0.03016612280322158,0.9906814,0.032882919032970116,1.0,4.2387092767295886e-05,0.9866255,0.04135425137873325
2,1,0.05,1,0.9942029,0.03263482610438613,0.9892254,0.03423119094748924,1.0,9.142015060694028e-05,0.9861111,0.044669260284307684
2,1,0.1,1,0.62028986,0.834175437602444,0.6199767,0.8303923597846812,0.46551725,1.0768505698724116,0.69650203,0.6980808991708873
2,2,0.01,1,0.9942029,0.029642710944070765,0.9895166,0.03548621231918948,1.0,2.1954261820339914e-05,0.98251027,0.04817849674660697
2,2,0.05,1,0.9942029,0.027022008495270342,0.9880606,0.039437968675513635,1.0,6.0422382332713685e-05,0.9819959,0.04873649879653819
2,2,0.1,1,0.60289854,1.4964554676111195,0.5987187,1.521416111053529,0.5881226,1.9313368724223754,0.6116255,1.3055945970884566
