Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,0.005,1,0.9941691,0.015877551114072606,0.9882491,0.03471692039324332,1.0,3.464032788479957e-05,0.9838139,0.05983336413122307
0,0,0.01,1,0.9912537,0.01647237567746952,0.9882491,0.03523632945954147,1.0,2.7850729359137216e-05,0.9838139,0.06010403426693348
0,0,0.05,1,0.8250729,0.3420059467196117,0.8243243,0.33537642890642166,0.89862067,0.1673729259469386,0.7819929,0.428434605965062
0,0,0.1,1,0.98542273,0.03788235082505569,0.98472387,0.04918902451402292,1.0,0.00046162903718329195,0.97723824,0.08236116641255253
0,1,0.005,1,,,,,,,,
0,1,0.01,1,0.99708456,0.012417818245860822,0.9882491,0.03509275911301462,1.0,4.451509446692493e-05,0.9817906,0.05864869009187095
0,1,0.05,1,0.9912537,0.02019278278829579,0.9873678,0.042233716231386685,1.0,0.00018771615734420203,0.9792615,0.0659195654888929
0,1,0.1,1,0.6034985,1.3933068875321146,0.6022327,1.361837387295083,0.69310343,1.0270380917910873,0.55488116,1.569369383152531
0,2,0.005,1,0.9941691,0.018827631455946594,0.98971796,0.030795453340168078,1.0,4.495146222199827e-05,0.9838139,0.054053175306210524
0,2,0.01,1,0.99708456,0.017913687132494444,0.99001175,0.030066809143182154,1.0,3.149602494447428e-05,0.9843197,0.053121922727293616
0,2,0.05,1,0.93586004,0.17564491925451567,0.93654525,0.17527573994337883,0.9993104,0.004775051475855811,0.8998483,0.2722374645896071
0,2,0.1,1,0.9883382,0.03567476103587331,0.9873678,0.042737280507818234,1.0,0.0012559042678310954,0.9812848,0.06916425979734371
0,3,0.005,1,0.9912537,0.02363424035706951,0.98795533,0.03808174745032518,1.0,4.6406376450563426e-05,0.9817906,0.057671303507651935
0,3,0.01,1,0.98542273,0.026679234215365208,0.987074,0.039427573016169455,1.0,0.00010374685928048888,0.9812848,0.05761398839435484
0,3,0.05,1,0.9883382,0.03855124833849707,0.9850176,0.04973881104227799,1.0,0.00015840095188870127,0.97521496,0.0774953547305982
0,3,0.1,1,0.7580175,1.1867360783735448,0.769389,1.1727372801542002,0.68068963,1.7494319927281348,0.8209408,0.8306381171800057
0,4,0.005,1,0.99708456,0.014852328063056698,0.9885429,0.038088509597220224,1.0,0.00010148589982016911,0.9802731,0.06572585751796702
0,4,0.01,1,0.99708456,0.01670599339459276,0.9882491,0.03838670675530067,1.0,0.00013884457937192877,0.9797673,0.0675573969169411
0,4,0.05,1,0.81341106,0.49429697893103774,0.80757934,0.45880954974406474,0.89724135,0.2189886636132824,0.75923115,0.5866669502352366
0,4,0.1,1,0.9883382,0.041040562766633995,0.98384255,0.05292271310956021,1.0,0.0005500328313591408,0.97420335,0.08506752930150062
1,0,0.005,1,0.99122804,0.033648632314295795,0.99058825,0.037553691135972796,1.0,2.2489346731000303e-05,0.9879644,0.0475590243206512
1,0,0.01,1,0.99122804,0.03249567187233278,0.98970586,0.03733018369049258,1.0,1.824376862111855e-05,0.98587126,0.04488006629505936
1,0,0.05,1,0.99122804,0.038401028903865674,0.9867647,0.04318476297728279,1.0,0.00013454643399321524,0.985348,0.0521672011076749
1,0,0.1,1,0.99122804,0.04022830125619793,0.9864706,0.045896084953291234,1.0,0.0003117673450077677,0.9863946,0.050847913050358365
1,1,0.005,1,0.9883041,0.03450694834889724,0.98735297,0.0416392118594034,1.0,2.69514037553195e-05,0.9863946,0.050355675019624034
1,1,0.01,1,0.9883041,0.03356976325661815,0.9870588,0.04163556720527327,1.0,2.936014777738472e-05,0.9863946,0.05010934556531756
1,1,0.05,1,0.9883041,0.033763950145994016,0.9861765,0.0447707881992135,1.0,0.0003642906391910828,0.9848247,0.054607323565325896
1,1,0.1,1,0.8245614,0.5234534719534087,0.82235295,0.5126933871998507,0.79055315,0.5612334402508437,0.8466771,0.4868453297391729
1,2,0.005,1,0.9883041,0.039687225159410144,0.98764706,0.03855382283348316,1.0,4.3184779727268e-05,0.98587126,0.048091845136586125
1,2,0.01,1,0.9883041,0.039733364023486074,0.98764706,0.0385160088497351,1.0,4.313581333744714e-05,0.98587126,0.04822394342372737
1,2,0.05,1,0.9853801,0.0490942843127669,0.98882353,0.044639424688237554,1.0,0.001066845712701126,0.98587126,0.061609882933503356
1,2,0.1,1,0.9883041,0.03754591146669193,0.9882353,0.039215462568818645,1.0,0.00028154290017474797,0.9848247,0.0542242538002634
1,3,0.005,1,0.9883041,0.031190163352423243,0.98735297,0.04181603552753051,1.0,3.466805901722593e-05,0.98587126,0.05048376804657284
1,3,0.01,1,0.9853801,0.03609307135362723,0.9861765,0.046563945263281795,1.0,5.551661708399945e-05,0.98220825,0.058419515577123965
1,3,0.05,1,0.98245615,0.03223410168150712,0.98470587,0.04448194180998732,1.0,9.924201612181558e-05,0.9806384,0.05654441271306706
