Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,1,95,1,0.94152045,0.188625499,0.9279412,0.233917014,0.99378496,0.060396365,0.90214545,0.306253112
1,2,95,1,0.9502924,0.190650943,0.9279412,0.247930252,0.9993785,0.052924641,0.9063318,0.33263649
1,3,95,1,0.9444444,0.192245009,0.9311765,0.227493668,0.99564946,0.046684671,0.9047619,0.308257237
1,4,95,1,0.9502924,0.170612891,0.9382353,0.214911105,0.99689245,0.040481334,0.9120879,0.288872791
2,0,95,1,0.9362319,0.201302227,0.91962725,0.232140632,0.9936143,0.061150122,0.8883745,0.315396095
2,1,95,1,0.95652175,0.176069389,0.9280722,0.224967554,0.99680716,0.04088578,0.89917696,0.309025406
2,2,95,1,0.95072466,0.181588819,0.9324403,0.220796011,0.9929757,0.050875971,0.9032922,0.296340898
2,3,95,1,0.96231884,0.159094378,0.93506116,0.220105812,0.99872285,0.041103577,0.9048354,0.306810862
2,4,95,1,0.9536232,0.166064225,0.9385556,0.211516821,0.9974457,0.034882343,0.9115226,0.285989775
3,0,95,1,0.9183673,0.252628437,0.93397886,0.200276434,0.99648243,0.040766411,0.89593303,0.309712616
3,1,95,1,0.9154519,0.296901805,0.9275235,0.233339558,0.99346733,0.060898348,0.8732057,0.379322656
3,2,95,1,0.88046646,0.318519384,0.9081573,0.264287281,0.98693466,0.074211378,0.8486842,0.403125413
3,3,95,1,0.8979592,0.269388203,0.9330986,0.234997209,0.9889447,0.078108435,0.88576555,0.34862736
3,4,95,1,0.9271137,0.274820713,0.93163145,0.222013131,0.98994976,0.067907429,0.8917464,0.337577687
4,0,95,1,0.9048991,0.251431004,0.9127907,0.282905295,0.9871037,0.082584719,0.85991997,0.417678899
4,1,95,1,0.9221902,0.230288733,0.9206395,0.251376111,0.9833423,0.08266031,0.8747856,0.36208304
4,2,95,1,0.9308357,0.198241576,0.92877907,0.222703152,0.9940892,0.053586093,0.88393366,0.339361196
4,3,95,1,0.91930836,0.22859657,0.9119186,0.257700406,0.9881784,0.065420863,0.8542024,0.39255301
4,4,95,1,0.9250721,0.215781413,0.927907,0.234817424,0.9940892,0.053120376,0.87821615,0.362944499
0,0,99,1,0.76676387,0.672637829,0.7829025,0.658794632,0.90068966,0.351217739,0.7283763,0.793526632
0,1,99,1,0.74052477,0.68243158,0.7502938,0.702778331,0.8468965,0.397996133,0.6970157,0.841883147
0,2,99,1,0.71428573,0.724862313,0.7350176,0.721686859,0.8096552,0.483424661,0.7030855,0.823001096
0,3,99,1,0.7755102,0.653047649,0.7541128,0.661308392,0.88758624,0.388922716,0.6853819,0.801114228
0,4,99,1,0.6618076,0.791155039,0.67185664,0.80976136,0.7158621,0.584873729,0.6555387,0.901927833
1,0,99,1,0.7017544,0.692578261,0.6935294,0.736093015,0.8346799,0.430466544,0.63160646,0.888775017
1,1,99,1,0.7280702,0.690392162,0.735,0.70377389,0.8166563,0.483202536,0.7022501,0.815782985
1,2,99,1,0.8684211,0.514723407,0.8432353,0.54598106,0.95711625,0.294075296,0.79330194,0.663258507
1,3,99,1,0.8187134,0.58698641,0.7991176,0.624414077,0.9353636,0.315418327,0.7378336,0.78186654
1,4,99,1,0.7573099,0.591974731,0.7588235,0.600931684,0.8464885,0.405327088,0.7268446,0.697157449
2,0,99,1,0.8521739,0.54823447,0.8407105,0.567601784,0.9514687,0.317072427,0.7803498,0.698034599
2,1,99,1,0.884058,0.431188573,0.86429816,0.476647251,0.9578544,0.244182372,0.80709875,0.594782292
2,2,99,1,0.8289855,0.500705626,0.8386721,0.517867734,0.9476373,0.276047786,0.77417696,0.632910836
2,3,99,1,0.8376812,0.526664115,0.84216654,0.54831032,0.94572157,0.32156729,0.7798354,0.677802286
2,4,99,1,0.84637684,0.468215059,0.84158415,0.49573644,0.95530015,0.233789693,0.77263373,0.624467788
3,0,99,1,0.819242,0.609386238,0.83773476,0.542215942,0.9502513,0.33998974,0.7553828,0.699605161
3,1,99,1,0.72303206,0.680794376,0.75117373,0.613929725,0.72211057,0.568714722,0.7661483,0.665931989
3,2,99,1,0.7346939,0.709093224,0.7599765,0.655079685,0.8241206,0.49216842,0.7021531,0.77271325
3,3,99,1,0.77842563,0.634490507,0.8157277,0.571327083,0.9201005,0.365502816,0.7380383,0.714410652
3,4,99,1,0.77259475,0.651029941,0.7925469,0.580594773,0.9296482,0.300426643,0.68779904,0.785160254
4,0,99,1,0.76945245,0.604962828,0.74854654,0.642169393,0.86566365,0.360975496,0.6558033,0.842888585
4,1,99,1,0.7982709,0.60681264,0.7718023,0.637722384,0.8790973,0.437987826,0.70668954,0.762840151
4,2,99,1,0.79538906,0.585431568,0.7857558,0.620668587,0.883396,0.43649961,0.72841626,0.742195576
4,3,99,1,0.86455333,0.513575149,0.84680235,0.544934706,0.96077377,0.305817069,0.7610063,0.71294234
4,4,99,1,0.8559078,0.521714482,0.84476745,0.53962487,0.9457281,0.307255056,0.77587193,0.687959209
