Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,1,1,0.9941691,0.015699767,0.9885429,0.035291833,1,2.75E-05,0.9838139,0.060177061
0,1,1,1,0.99708456,0.012236879,0.98795533,0.035146257,1,4.29E-05,0.9822964,0.059047957
0,2,1,1,0.99708456,0.017829306,0.98971796,0.030188974,1,3.05E-05,0.9838139,0.053238843
0,3,1,1,0.9912537,0.02363424,0.98795533,0.038081747,1,4.64E-05,0.9817906,0.057671304
0,4,1,1,0.99708456,0.014466252,0.9885429,0.03800562,1,9.41E-05,0.9802731,0.066151517
1,0,1,1,0.99122804,0.034527945,0.98970586,0.038927613,1,1.60E-05,0.98691785,0.047245888
1,1,1,1,0.9883041,0.035205811,0.98735297,0.041745124,1,2.54E-05,0.9863946,0.050229608
1,2,1,1,0.9883041,0.039733101,0.98764706,0.038512854,1,4.31E-05,0.98587126,0.048219488
1,3,1,1,0.9883041,0.032895966,0.9870588,0.042220371,1,3.02E-05,0.9837781,0.051331495
1,4,1,1,0.9883041,0.035755901,0.98588234,0.04381273,1,2.70E-05,0.9837781,0.052906499
2,0,1,1,0.9971014,0.021902983,0.99155504,0.028936203,1,1.66E-05,0.9876543,0.039083912
2,1,1,1,0.9971014,0.030442406,0.99039024,0.033514496,1,2.80E-05,0.9855967,0.041868425
2,2,1,1,0.9942029,0.025115179,0.988643,0.034692328,1,2.01E-05,0.9819959,0.046314097
2,3,1,1,0.9971014,0.027396715,0.9912638,0.031783158,1,1.49E-05,0.98713994,0.042535957
2,4,1,1,0.9971014,0.022954503,0.99155504,0.031238395,1,1.62E-05,0.9876543,0.038810355
3,0,1,1,0.9941691,0.014705073,0.98973006,0.028099105,1,0.000190837,0.98086125,0.051435767
3,1,1,1,0.9912537,0.018274366,0.99119717,0.029155605,1,6.07E-05,0.9832536,0.050474126
3,2,1,1,0.9912537,0.017161273,0.9906103,0.02993182,1,0.000107746,0.98086125,0.054538998
3,3,1,1,0.9941691,0.023385284,0.9876761,0.035012974,1,0.000168163,0.9778708,0.059950597
3,4,1,1,0.9941691,0.017378789,0.9900235,0.031437306,1,4.49E-05,0.9802632,0.057620221
4,0,1,1,0.98847264,0.026822234,0.98924416,0.034377669,1,0.00013453,0.976558,0.066715875
4,1,1,1,0.9942363,0.031676567,0.9883721,0.032679116,1,4.39E-05,0.9799886,0.061989532
4,2,1,1,0.9942363,0.023631153,0.9889535,0.033119755,1,0.000135224,0.9817038,0.061377367
4,3,1,1,0.9942363,0.025678246,0.9909884,0.031856979,1,0.000106801,0.9799886,0.060787488
4,4,1,1,0.99135447,0.029121332,0.98924416,0.036067787,1,9.73E-05,0.9794168,0.063226693
