Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,50,1,0.9912537,0.03017806,0.987074,0.040740822,1,0.000102744,0.97774404,0.066023216
0,1,50,1,0.9912537,0.022073616,0.9873678,0.037954096,1,7.67E-05,0.97824985,0.066736263
0,2,50,1,0.99708456,0.013340571,0.9876616,0.040357259,1,8.94E-05,0.983308,0.064744164
0,3,50,1,0.99708456,0.012755537,0.98795533,0.036170534,1,6.40E-05,0.9802731,0.06093647
0,4,50,1,0.99708456,0.014026173,0.985899,0.039160185,1,4.67E-05,0.97824985,0.066041659
1,0,50,1,0.99122804,0.024796704,0.9864706,0.045300065,1,7.00E-05,0.98587126,0.057912903
1,1,50,1,0.9853801,0.035843279,0.9861765,0.043013655,1,4.12E-05,0.98587126,0.054574261
1,2,50,1,0.9883041,0.033274131,0.98588234,0.041413223,1,0.000112506,0.985348,0.047223311
1,3,50,1,0.9883041,0.047577366,0.98558825,0.04618392,1,0.000102951,0.9837781,0.053709986
1,4,50,1,0.9883041,0.031168099,0.9867647,0.043139544,1,7.46E-05,0.98587126,0.047416622
2,0,50,1,0.9971014,0.024745297,0.9895166,0.034069977,1,3.62E-05,0.9845679,0.046632792
2,1,50,1,0.9971014,0.023598622,0.9895166,0.033947746,1,3.00E-05,0.9830247,0.043116987
2,2,50,1,0.9971014,0.02480324,0.990099,0.03493397,1,3.71E-05,0.98713994,0.042241697
2,3,50,1,0.9971014,0.023478281,0.9912638,0.033340828,1,4.45E-05,0.9855967,0.046008766
2,4,50,1,0.9971014,0.025216229,0.99039024,0.034673957,1,3.60E-05,0.9850823,0.044363419
3,0,50,1,0.9941691,0.016546085,0.9891432,0.032883013,1,9.96E-05,0.97727275,0.062103885
3,1,50,1,0.99708456,0.011804519,0.9903169,0.03008115,1,0.000132146,0.9802632,0.058668519
3,2,50,1,1,0.011429241,0.9900235,0.036811257,1,0.000180025,0.97727275,0.067759507
3,3,50,1,0.99708456,0.015781867,0.9906103,0.036653538,1,0.000131358,0.9766746,0.07386806
3,4,50,1,0.9941691,0.015561753,0.9885563,0.038059298,1,8.22E-05,0.9802632,0.069090626
4,0,50,1,0.9942363,0.027354431,0.9880814,0.036779363,1,0.000225243,0.97770154,0.066006566
4,1,50,1,0.9942363,0.031884823,0.9898256,0.032920477,1,9.82E-05,0.9805603,0.063678079
4,2,50,1,0.99135447,0.031465243,0.9883721,0.034873303,1,0.000118594,0.9782733,0.069336579
4,3,50,1,0.9942363,0.026983235,0.9906977,0.032291257,1,0.000213199,0.9794168,0.068253314
4,4,50,1,0.9942363,0.037623034,0.98924416,0.038449357,1,0.000130562,0.9754145,0.076807994
0,0,75,1,0.9912537,0.023336029,0.987074,0.04779632,1,0.000195581,0.97572076,0.078219901
0,1,75,1,0.9883382,0.022653371,0.9850176,0.047097183,1,0.000240236,0.97572076,0.076986406
0,2,75,1,0.9912537,0.015826279,0.9864865,0.04118248,1,0.000169777,0.97723824,0.067842093
0,3,75,1,0.9941691,0.019013625,0.9850176,0.046210905,1,0.000161508,0.97521496,0.072318884
0,4,75,1,0.98542273,0.024344691,0.985899,0.044203162,1,0.000100858,0.97572076,0.07779492
1,0,75,1,0.9883041,0.043955909,0.98382354,0.05694373,1,0.000300731,0.9811617,0.063463846
1,1,75,1,0.9883041,0.037882932,0.9835294,0.054911457,1,0.000206609,0.9801151,0.069417016
1,2,75,1,0.9853801,0.045193353,0.9844118,0.055156241,1,0.000262419,0.98325485,0.060939275
