"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,5,0.7446666667,0.7655833333,0.755223333328,0.758733333328,0.00614597315503321,1,"medium",0.999504802129736,"nk","bla bla","nk",0.0366468417725633,"k",0.32,0,0
"2",2,10,0.7435,0.769,0.757976666664,0.758733333328,0.00739288948228797,1,"negligible",0.957863901932445,"nk","bla bla","nk",0.680752573368414,"nk",0.4,0,0
"3",3,25,0.7480833333,0.77125,0.757686666664,0.758733333328,0.00600589409693373,1,"negligible",0.967184016595595,"nk","bla bla","nk",0.519188060330332,"nk",0.28,0,0
"4",4,50,0.7361666667,0.7694166667,0.755730000008,0.758733333328,0.00788565857733202,1,"small",0.995783216373083,"nk","bla bla","nk",0.122135611317143,"nk",0.28,0,0
"5",5,75,0.74325,0.7668333333,0.75698666666,0.758733333328,0.00526676555962005,1,"small",0.986977095213605,"nk","bla bla","nk",0.251510201577962,"nk",0.16,0,0
"6",6,80,0.7245833333,0.767,0.753996666664,0.758733333328,0.0101183814659047,1,"medium",0.999299037843257,"nk","bla bla","nk",0.0441314419876799,"k",0.24,0,0
"7",7,85,0.7360833333,0.7656666667,0.755109999996,0.758733333328,0.00702379883905229,1,"medium",0.999243240211051,"nk","bla bla","nk",0.0459953334457265,"k",0.24,0,0
"8",8,90,0.74025,0.7706666667,0.75507333334,0.758733333328,0.00674310863087476,1,"medium",0.999443566109107,"nk","bla bla","nk",0.0389919332433747,"k",0.36,0,0
"9",9,95,0.7355,0.76675,0.752800000008,0.758733333328,0.00866022062736718,1,"large",0.999989421587532,"nk","bla bla","nk",0.00545220305533283,"k",0.32,0,0
"10",10,99,0.7125,0.7643333333,0.752420000004,0.758733333328,0.0114656411063794,1,"medium",0.999899145722024,"nk","bla bla","nk",0.0161712672778173,"k",0.36,0,0
"11",11,100,0.7335,0.77275,0.75769333334,0.758733333328,0.00912359578395645,1,"negligible",0.96070172696489,"nk","bla bla","nk",0.625594261024551,"nk",0.36,0,0
