"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"1",1,1,-0.3343825340271,0.505526006221771,-0.034729785857701,-0.0363640838218944,0.088532846640104,1,"negligible",0.950610253755858,"nk","bla bla","nk",0.911744985893026,"nk",3,0,0
"2",2,2,-0.3242067694664,0.627282857894897,-0.0363205911702773,-0.0363640838218944,0.0969238152102495,1,"negligible",0.950619287478406,"nk","bla bla","nk",0.911092813425393,"nk",5,0,0
"3",3,3,-0.372259587049484,0.501617610454559,-0.0435405538671396,-0.0363640838218944,0.111607177812862,1,"negligible",0.969661268184143,"nk","bla bla","nk",0.479688022049865,"nk",9,0,0
"4",4,4,-0.42509925365448,0.397983551025391,-0.0317719010875391,-0.0363640838218944,0.094604036887543,1,"negligible",0.967252752522927,"nk","bla bla","nk",0.515338575945632,"nk",9,0,0
"5",5,5,-0.353433728218079,0.446627050638199,-0.0424711837717967,-0.0363640838218944,0.0907712138774293,1,"negligible",0.9501157167252,"nk","bla bla","nk",0.961600592747242,"nk",12,0,0
"6",6,6,-0.375402718782425,0.607009947299957,-0.0418303975450214,-0.0363640838218944,0.101047031130331,1,"negligible",0.956120088595476,"nk","bla bla","nk",0.717806835093453,"nk",7,0,0
"7",7,7,-0.455274432897568,0.502736985683441,-0.0499153056861409,-0.0363640838218944,0.115596058594474,1,"negligible",0.950018081291991,"nk","bla bla","nk",0.984823525909209,"nk",10,0,0
"8",8,8,-0.392537504434586,0.311259806156158,-0.0359471639712468,-0.0363640838218944,0.0965432451916363,1,"negligible",0.956728831600402,"nk","bla bla","nk",0.703773572898132,"nk",14,0,0
"9",9,9,-0.349059015512466,0.69257378578186,-0.0286916417442262,-0.0363640838218944,0.104586281470355,1,"negligible",0.953339003731407,"nk","bla bla","nk",0.792595916281181,"nk",17,1,0
"10",10,10,-0.368612408638,0.69920289516449,-0.0246059448068792,-0.0363640838218944,0.116216449759913,1,"negligible",0.984820191066697,"nk","bla bla","nk",0.275078908266322,"nk",29,2,0
"11",11,11,-0.36275976896286,0.550173938274384,-0.028039336907254,-0.0363640838218944,0.125593461568607,1,"negligible",0.977794214441371,"nk","bla bla","nk",0.367707315650857,"nk",24,0,0
"12",12,12,-0.405600756406784,0.419519364833832,-0.0136898765602911,-0.0363640838218944,0.110160247824139,1,"negligible",0.990643408918746,"nk","bla bla","nk",0.195715683610811,"nk",28,1,0
"13",13,13,-0.321769595146179,0.510503888130188,-0.0169055743299594,-0.0363640838218944,0.0978093020947093,1,"small",0.999996880893801,"nk","bla bla","nk",0.00194423035637084,"k",11,0,0
"14",14,14,-0.311113715171814,0.503110110759735,-0.0164462509685704,-0.0363640838218944,0.105853794552919,1,"small",0.999994113344342,"nk","bla bla","nk",0.00273436614848689,"k",20,0,0
"15",15,15,-0.34071871638298,0.521700263023376,-0.0293558342623609,-0.0363640838218944,0.115195433560846,1,"negligible",0.998206212709901,"nk","bla bla","nk",0.0684850739719908,"nk",20,0,0
"16",16,16,-0.39335760474205,0.414826154708862,-0.0107927774576555,-0.0363640838218944,0.101596424563999,1,"small",0.999992994319105,"nk","bla bla","nk",0.00300331915323021,"k",22,0,0
"17",17,17,-0.336131989955902,0.430872321128845,-0.0336436796433885,-0.0363640838218944,0.101085037848245,1,"negligible",0.956743031607387,"nk","bla bla","nk",0.703453382513017,"nk",15,0,0
"18",18,18,-0.444054931402206,0.609771013259888,-0.0337382037700577,-0.0363640838218944,0.103897796439815,1,"negligible",0.951572206543699,"nk","bla bla","nk",0.858112968349362,"nk",17,0,0
"19",19,19,-0.304725974798203,0.542456150054932,-0.0337982083247466,-0.0363640838218944,0.122192631654741,1,"negligible",0.960611958315453,"nk","bla bla","nk",0.625215094720422,"nk",20,0,0
"20",20,20,-0.45939502120018,0.370269894599915,-0.025914180515842,-0.0363640838218944,0.107605695844848,1,"negligible",0.950539712347204,"nk","bla bla","nk",0.917012220608865,"nk",16,0,0
"21",21,21,-0.401308476924896,0.309647977352142,-0.0274468077147718,-0.0363640838218944,0.0931998187606578,1,"negligible",0.959213770550871,"nk","bla bla","nk",0.651732206276916,"nk",14,0,0
"22",22,22,-0.425422191619873,0.533298373222351,-0.0237254685696892,-0.0363640838218944,0.121119608523527,1,"negligible",0.953216073294894,"nk","bla bla","nk",0.796493312918698,"nk",20,0,0
"23",23,23,-0.429593563079834,0.482647508382797,-0.0209608466745439,-0.0363640838218944,0.116021630799647,1,"negligible",0.955450611910463,"nk","bla bla","nk",0.734012464940915,"nk",14,0,0
"24",24,24,-0.421860665082932,0.25156444311142,-0.0366784379267218,-0.0363640838218944,0.0966115821042985,1,"negligible",0.970539387458029,"nk","bla bla","nk",0.467057985115199,"nk",19,0,0
"25",25,25,-0.380502820014954,0.337511360645294,-0.0542307346343825,-0.0363640838218944,0.104649619646929,1,"negligible",0.952380165854939,"nk","bla bla","nk",0.825180075210827,"nk",13,0,0
